fbgn,num_frags_ttest,manual_model_check,sum_frags_le05,ttest_minpval,num_frags_ttest_0_ratio2_F,num_frags_ttest_0_ratio2_M,num_frags_ttest_0_ratio2_U,num_frags_ttest_0_trend_F,num_frags_ttest_0_trend_M,num_frags_ttest_0_trend_U,num_frags_ttest_1_ratio2_F,num_frags_ttest_1_ratio2_M,num_frags_ttest_1_ratio2_U,num_frags_ttest_1_trend_F,num_frags_ttest_1_trend_M,num_frags_ttest_1_trend_U,num_k4_none,num_k4_fem,num_k4_male,num_k4_both,sum_fragments_k4,gene_k4,num_k27_fem,num_k27_none,num_k27_male,num_k27_both,sum_fragments_k27,gene_k27,num_rna_none,num_rna_both,num_rna_fem,num_rna_male,sum_fragments_rna_detected,gene_rna,num_frag_not_detected05,num_frag_detected05,flag_rna_detected05,symbol,chrom,start,end,strand,num_transcripts,flag_single_transcript,xsome,flag_4Y,flag_X,flag_Y,gene_ratio2_ttest,gene_trend_ttest,flag_any_k4,flag_has_male_k4,flag_has_female_k4,flag_male_limited_k4,flag_female_limited_k4,flag_sex_limited_k4,flag_any_k27,flag_has_male_k27,flag_has_female_k27,flag_male_limited_k27,flag_female_limited_k27,flag_sex_limited_k27,flag_expressed,flag_expressed_M,flag_expressed_F,flag_sex_limited,flag_male_limited,flag_female_limited,flag_low_express,flag_sex_biased,flag_U,flag_M,flag_MP,flag_F,flag_FP,flag_MF,flag_MFP
FBgn0022482,1.0,0.0,0.0,0.1777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,none,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\Hsp70Aa,Scf_3R,12821386,12822864,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0022505,3.0,0.0,0.0,0.2179,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,2,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\Cat,Scf_3L,18333337,18338871,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0022516,15.0,6.0,3.0,0.0044,0.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7,1,3,4,8,male_and_female_and_both,1,12,0,2,3,fem_and_unb,0,15,0,0,15,both,3,12,1,Dsim\Ace,Scf_3R,12087670,12124207,+,3,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0022517,1.0,0.0,1.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\ATPsyn-beta,Scf_4,838222,839649,+,1,1,4,1,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0024395,5.0,1.0,0.0,0.1456,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,4,5,male_and_unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\Cyp4d2,Scf_X,1908291,1910424,+,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0024396,4.0,0.0,0.0,0.0554,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4,5,fem_and_unb,0,5,0,0,0,none,1,4,0,0,4,both,4,1,1,Dsim\Cyp4d1,Scf_X,1890357,1902508,-,3,0,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0024778,3.0,0.0,0.0,0.2745,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,3,male_and_unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\prod,Scf_2R,15460617,15462335,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0024781,1.0,0.0,0.0,0.4594,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,0,2,0,0,0,none,1,1,0,0,1,both,2,0,0,Dsim\Fbp2,Scf_2L,9116787,9117856,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0025027,,,,,,,,,,,,,,,,,1,2,0,0,2,fem,1,0,0,2,3,fem_and_unb,3,0,0,0,0,none,3,0,0,Dsim\tin,Scf_3R,4103553,4106562,-,1,1,A,0,0,0,,,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0025029,16.0,1.0,0.0,0.2623,0.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,2,4,6,male_and_unb,0,17,0,0,0,none,1,16,0,0,16,both,4,13,1,Dsim\sima,Scf_3R,25230121,25293018,+,4,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025030,10.0,0.0,2.0,0.0246,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4,1,4,1,6,male_and_female_and_both,3,2,0,5,8,fem_and_unb,0,10,0,0,10,both,3,7,1,Dsim\pros,Scf_3R,13883509,13934393,-,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0025031,11.0,3.0,0.0,0.1697,0.0,0.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,2,4,male_and_unb,2,4,2,5,9,male_and_female_and_both,2,11,0,0,11,both,9,4,1,Dsim\pnt,Scf_3R,18658224,18713877,-,4,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025032,,,,,,,,,,,,,,,,,0,1,0,5,6,fem_and_unb,2,2,1,1,4,male_and_female_and_both,6,0,0,0,0,none,6,0,0,Dsim\nos,Scf_3R,6272779,6275140,-,2,0,A,0,0,0,,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0025033,7.0,1.0,0.0,0.3051,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,3,3,unb,1,5,1,0,2,male_and_female,0,7,0,0,7,both,2,5,1,Dsim\msi,Scf_3R,20854183,20943029,+,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025034,2.0,0.0,0.0,0.1620,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4,5,fem_and_unb,0,5,0,0,0,none,3,2,0,0,2,both,3,2,1,Dsim\Tpi,Scf_3R,25304123,25305765,-,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025035,10.0,3.0,0.0,0.3392,0.0,1.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,3,4,male_and_unb,0,10,0,0,0,none,0,9,0,1,10,male_and_both,6,4,1,Dsim\Src64B,Scf_3L,4537494,4571202,-,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025036,10.0,2.0,4.0,0.0085,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8,0,2,0,2,male,0,9,1,0,1,male,0,10,0,0,10,both,1,9,1,Dsim\LanB2,Scf_3L,9365732,9374738,+,1,1,A,0,0,0,ttestLowFC,female,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0025037,3.0,2.0,0.0,0.2640,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0,0,1,fem,4,2,3,2,9,male_and_female_and_both,8,2,0,1,3,male_and_both,11,0,0,Dsim\Eh,Scf_3R,7973230,7987360,+,6,0,A,0,0,0,unbiased,unbiased,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0025038,2.0,0.0,0.0,0.5616,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,none,1,1,0,0,1,fem,0,2,0,0,2,both,2,0,0,Dsim\CecB,Scf_3R,25384012,25384627,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0025039,2.0,2.0,0.0,0.5002,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\CecA1,Scf_3R,25381827,25382260,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025042,4.0,0.0,0.0,0.0723,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\Cdc37,Scf_3L,1705228,1707157,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0025043,,,,,,,,,,,,,,,,,5,0,0,0,0,none,0,0,0,5,5,both,5,0,0,0,0,none,5,0,0,Dsim\Abd-B,Scf_3R,8497493,8503049,+,1,1,A,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0025409,,,,,,,,,,,,,,,,,1,0,0,0,0,none,0,0,0,1,1,both,1,0,0,0,0,none,1,0,0,Dsim\l(1)sc,Scf_X,230399,232535,+,1,1,X,0,1,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0025411,,,,,,,,,,,,,,,,,0,0,2,0,2,male,0,2,0,0,0,none,2,0,0,0,0,none,2,0,0,Dsim\Anp,Scf_3R,25380944,25381317,+,1,1,A,0,0,0,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0025651,3.0,2.0,1.0,0.0173,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD24185,Scf_2L,18631057,18633237,+,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0027417,4.0,1.0,0.0,0.1505,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,4,male_and_female_and_both,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\Su(H),Scf_2L,14552267,14555755,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0027418,,,,,,,,,,,,,,,,,0,0,1,0,1,male,0,1,0,0,0,none,1,0,0,0,0,none,1,0,0,Dsim\Acp29AB,Scf_2L,8119342,8120161,-,1,1,A,0,0,0,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0027801,4.0,0.0,0.0,0.1825,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,3,0,1,4,male_and_both,1,3,1,Dsim\anon-EST:fe1E9,Scf_3R,16194379,16196683,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0027802,4.0,1.0,1.0,0.0165,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\anon-EST:fe1A3,Scf_3R,26848844,26852900,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0027803,8.0,0.0,0.0,0.1846,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,5,8,male_and_female_and_both,0,8,0,0,0,none,0,8,0,0,8,both,1,7,1,Dsim\Desat1,Scf_3R,12841414,12849062,-,4,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0027804,2.0,1.0,0.0,0.8237,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,none,0,3,0,0,0,none,1,2,0,0,2,both,3,0,0,Dsim\alpha-Est6,Scf_3R,3268400,3272730,-,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0027806,4.0,1.0,0.0,0.1864,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,none,0,5,1,0,1,male,2,3,1,0,4,fem_and_both,6,0,0,Dsim\alpha-Est4,Scf_3R,3281038,3283231,-,2,0,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0028445,1.0,0.0,0.0,0.8699,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD14652,Scf_3L,16205943,16206398,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0028446,3.0,1.0,0.0,0.0690,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\Su(P),Scf_3L,16204146,16205691,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0028769,4.0,0.0,0.0,0.3490,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1,unb,0,3,1,0,1,male,0,4,0,0,4,both,1,3,1,Dsim\Tl,Scf_3R,22084486,22127624,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0028770,3.0,0.0,1.0,0.0164,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,3,0,3,male,0,2,1,0,1,male,0,3,0,0,3,both,3,0,0,Dsim\Tehao,Scf_2L,12997972,13018559,+,2,0,A,0,0,0,ttestLowFC,male,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0029243,3.0,0.0,2.0,<.0001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,1,2,1,Dsim\sta,Scf_X,1255831,1257451,-,1,1,X,0,1,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0029245,2.0,0.0,0.0,0.0537,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\Rel,Scf_3R,16139524,16143335,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0029246,4.0,0.0,0.0,0.1161,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\Ras85D,Scf_3R,15687986,15690366,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0029247,3.0,0.0,0.0,0.5465,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\Ras64B,Scf_3L,4099325,4101649,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0029248,2.0,1.0,0.0,0.7283,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\R,Scf_3L,1769482,1771676,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0040413,,,,,,,,,,,,,,,,,0,0,0,3,3,unb,0,3,0,0,0,none,3,0,0,0,0,none,3,0,0,Dsim\plu,Scf_2R,16685779,16686561,-,1,1,A,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0040418,4.0,0.0,2.0,<.0001,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,5,5,unb,0,5,0,0,0,none,1,2,2,0,4,fem_and_both,3,2,1,Dsim\RpL32,Scf_3R,25217185,25218173,-,2,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0041268,3.0,2.0,0.0,0.3145,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,3,0,0,Dsim\janB,Scf_3R,25209984,25210749,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0041270,7.0,1.0,1.0,0.0064,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,2,1,4,7,male_and_female_and_both,0,7,0,0,0,none,0,7,0,0,7,both,1,6,1,Dsim\crm,Scf_X,2430659,2434971,-,1,1,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0041655,2.0,2.0,0.0,0.2622,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,none,0,7,0,0,0,none,5,1,0,1,2,male_and_both,7,0,0,Dsim\tld,Scf_3R,20090484,20094180,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0041656,3.0,1.0,0.0,0.2019,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\sqh,Scf_X,5738112,5740157,-,1,1,X,0,1,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041657,9.0,1.0,1.0,0.0352,0.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,0,3,1,4,male_and_unb,0,6,0,3,3,both,0,9,0,0,9,both,5,4,1,Dsim\sog,Scf_X,14653415,14681506,-,3,0,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0041658,5.0,1.0,5.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,0,0,5,5,unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\pit,Scf_3R,17398528,17401197,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0041659,3.0,3.0,1.0,0.0053,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,1,10,1,12,male_and_female_and_both,2,14,0,0,2,fem,13,0,0,3,3,male,16,0,0,Dsim\otu,Scf_X,7937898,7942474,-,6,0,X,0,1,0,male,male,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
FBgn0041661,7.0,1.0,0.0,0.2104,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,1,3,male_and_unb,1,6,0,0,1,fem,0,7,0,0,7,both,1,6,1,Dsim\mira,Scf_3R,5450548,5529204,+,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041662,7.0,3.0,1.0,0.0383,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,2,4,7,male_and_female_and_both,1,5,1,0,2,male_and_female,0,7,0,0,7,both,6,1,1,Dsim\mei-9,Scf_X,3902748,3906766,-,1,1,X,0,1,0,ttestLowFC,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0041663,6.0,2.0,3.0,0.0094,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4,0,3,0,3,male,0,6,1,0,1,male,1,3,0,3,6,male_and_both,7,0,0,Dsim\mei-218,Scf_X,16134468,16139796,-,2,0,X,0,1,0,male,male,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
FBgn0041664,19.0,5.0,0.0,0.0673,0.0,0.0,19.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,13,19,male_and_female_and_both,0,19,0,0,0,none,0,19,0,0,19,both,0,19,1,Dsim\hyd,Scf_3R,15482727,15493805,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041665,10.0,4.0,0.0,0.0640,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,3,0,4,male_and_female,2,6,1,1,4,male_and_female_and_both,0,10,0,0,10,both,0,10,1,Dsim\fzo,Scf_3R,18551802,18586270,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041666,3.0,1.0,0.0,0.2051,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,fem,0,3,0,0,0,none,0,2,1,0,3,fem_and_both,1,2,1,Dsim\bnb,Scf_X,17594421,17597476,-,1,1,X,0,1,0,unbiased,unbiased,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041667,5.0,0.0,4.0,0.0057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,0,1,4,5,male_and_unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\T-cp1,Scf_3R,17838084,17840434,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0041668,2.0,0.0,0.0,0.6505,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\Osbp,Scf_3R,20271955,20275297,-,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041669,2.0,2.0,1.0,0.0039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\Hsc70-4,Scf_3R,10156793,10160572,-,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0041670,6.0,2.0,0.0,0.3455,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5,6,fem_and_unb,0,6,0,0,0,none,0,6,0,0,6,both,1,5,1,Dsim\Cen190,Scf_3R,10127844,10132619,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041673,5.0,3.0,1.0,0.0109,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,6,6,unb,0,6,0,0,0,none,1,5,0,0,5,both,1,5,1,Dsim\AP-50,Scf_3R,17811437,17813597,+,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
