dmel_FBgn,dmel_NCBI_ID,dsim_NCBI_ID,dsim_GLEANR_ID,dsim_FBgn,flag_dsim_FBgn_dup,#clusterid,num_GLEANRIDs_sim,flag_singleton,num_unique_dsim_clusterID_per_FBgn,flag_discrepant_FBgn_2_GLEANR_link,flag_many_dmel_FBgn,flag_many_dmel_NCBI_ID,flag_many_dsim_NCBI_ID,flag_many_dsim_GLEANR_ID
FBgn0031830,33918.0,6731230.0,dsim_GLEANR_7155,FBgn0067177,0.0,13691.0,1.0,1.0,1,0,0,0,0,0
FBgn0003882,40554.0,6726680.0,dsim_GLEANR_3516,FBgn0067487,0.0,5988.0,1.0,1.0,1,0,0,0,0,0
FBgn0003495,43256.0,6729817.0,dsim_GLEANR_1927,FBgn0067488,0.0,4409.0,1.0,1.0,1,0,0,0,0,0
FBgn0002521,43819.0,6724747.0,dsim_GLEANR_8102,FBgn0067492,0.0,4057.0,1.0,1.0,1,0,0,0,0,0
FBgn0085432,43769.0,6724686.0,dsim_GLEANR_18137,FBgn0067493,0.0,349.0,1.0,1.0,1,0,0,0,0,0
FBgn0002930,45908.0,6733337.0,dsim_GLEANR_10231,FBgn0067495,0.0,8523.0,1.0,1.0,1,0,0,0,0,0
FBgn0041205,37967.0,6736133.0,dsim_GLEANR_8919,FBgn0067496,0.0,8473.0,1.0,1.0,1,0,0,0,0,0
FBgn0024222,44432.0,6727877.0,dsim_GLEANR_4092,FBgn0067497,0.0,3936.0,1.0,1.0,1,0,0,0,0,0
FBgn0013983,44339.0,6735112.0,dsim_GLEANR_9386,FBgn0067498,0.0,7166.0,1.0,1.0,1,0,0,0,0,0
FBgn0260632,35047.0,6732609.0,dsim_GLEANR_5634,FBgn0067500,0.0,5922.0,1.0,1.0,1,0,0,0,0,0
FBgn0000250,34969.0,6732506.0,dsim_GLEANR_5685,FBgn0067503,0.0,968.0,1.0,1.0,1,0,0,0,0,0
FBgn0004862,42537.0,6727190.0,dsim_GLEANR_3218,FBgn0067504,0.0,3923.0,1.0,1.0,1,0,0,0,0,0
FBgn0010423,36195.0,6733963.0,dsim_GLEANR_9915,FBgn0067505,0.0,3242.0,1.0,1.0,1,0,0,0,0,0
FBgn0261560,33569.0,6730873.0,dsim_GLEANR_6975,FBgn0067508,0.0,1449.0,1.0,1.0,1,0,0,0,0,0
FBgn0041183,34937.0,6732467.0,dsim_GLEANR_5698,FBgn0067509,0.0,2161.0,5.0,0.0,1,0,0,0,0,0
FBgn0026323,39659.0,6726530.0,dsim_GLEANR_15783,FBgn0067510,0.0,4246.0,1.0,1.0,1,0,0,0,0,0
FBgn0025836,5740235.0,6724754.0,dsim_GLEANR_16700,FBgn0067513,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0035806,38858.0,6737167.0,dsim_GLEANR_14052,FBgn0067514,0.0,3267.0,1.0,1.0,1,0,0,0,0,0
FBgn0030310,32099.0,6725683.0,dsim_GLEANR_17195,FBgn0067516,0.0,14028.0,1.0,1.0,1,0,0,0,0,0
FBgn0035975,39062.0,6737395.0,dsim_GLEANR_14181,FBgn0067517,0.0,11114.0,1.0,1.0,1,0,0,0,0,0
FBgn0011672,42490.0,6727248.0,dsim_GLEANR_3800,FBgn0067519,0.0,9984.0,1.0,1.0,1,0,0,0,0,0
FBgn0016675,35216.0,6732805.0,dsim_GLEANR_7921,FBgn0067520,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0001230,42852.0,6729335.0,dsim_GLEANR_2154,FBgn0067521,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0040323,40034.0,6738586.0,dsim_GLEANR_14757,FBgn0067523,0.0,5940.0,1.0,1.0,1,0,0,0,0,0
FBgn0020381,31011.0,6724795.0,dsim_GLEANR_16678,FBgn0067524,0.0,7788.0,1.0,1.0,1,0,0,0,0,0
FBgn0011274,35045.0,6732606.0,dsim_GLEANR_5636,FBgn0067525,0.0,4696.0,1.0,1.0,1,0,0,0,0,0
FBgn0024989,30979.0,6724767.0,dsim_GLEANR_16708,FBgn0067526,0.0,7190.0,1.0,1.0,1,0,0,0,0,0
FBgn0031547,33576.0,6730881.0,dsim_GLEANR_6491,FBgn0067527,0.0,15638.0,1.0,1.0,1,0,0,0,0,0
FBgn0040373,30970.0,6724753.0,dsim_GLEANR_16697,FBgn0067529,0.0,3190.0,1.0,1.0,1,0,0,0,0,0
FBgn0041780,43424.0,6729992.0,dsim_GLEANR_1833,FBgn0067531,0.0,9191.0,1.0,1.0,1,0,0,0,0,0
FBgn0050503,246656.0,6733368.0,dsim_GLEANR_10220,FBgn0067533,0.0,3705.0,1.0,1.0,1,0,0,0,0,0
FBgn0004655,31187.0,6724922.0,dsim_GLEANR_16607,FBgn0068582,0.0,9692.0,1.0,1.0,1,0,0,0,0,0
FBgn0003656,31716.0,6725405.0,dsim_GLEANR_16373,FBgn0068584,0.0,7197.0,1.0,1.0,1,0,0,0,0,0
FBgn0003392,45928.0,6726082.0,dsim_GLEANR_17394,FBgn0068585,0.0,6546.0,1.0,1.0,1,0,0,0,0,0
FBgn0003321,43944.0,6725625.0,dsim_GLEANR_16252,FBgn0068586,0.0,426.0,1.0,1.0,1,0,0,0,0,0
FBgn0259110,32561.0,6726092.0,dsim_GLEANR_16014,FBgn0068590,0.0,15338.0,1.0,1.0,1,0,0,0,0,0
FBgn0004864,32080.0,6725670.0,dsim_GLEANR_16233,FBgn0068592,0.0,1799.0,1.0,1.0,1,0,0,0,0,0
FBgn0264078,32425.0,6725966.0,dsim_GLEANR_17332,FBgn0068599,0.0,1067.0,1.0,1.0,1,0,0,0,0,0
FBgn0030508,32324.0,6725879.0,dsim_GLEANR_17293,FBgn0068607,0.0,2317.0,1.0,1.0,1,0,0,0,0,0
FBgn0041210,32278.0,6725844.0,dsim_GLEANR_16137,FBgn0068611,0.0,4980.0,2.0,0.0,1,0,0,0,0,0
FBgn0052676,32005.0,6725616.0,dsim_GLEANR_16258,FBgn0068618,0.0,4552.0,1.0,1.0,1,0,0,0,0,0
FBgn0000542,31339.0,6725043.0,dsim_GLEANR_16852,FBgn0068632,0.0,4709.0,4.0,0.0,1,0,0,0,0,0
FBgn0010329,31718.0,6725406.0,dsim_GLEANR_17054,FBgn0068641,0.0,11672.0,1.0,1.0,1,0,0,0,0,0
FBgn0004370,32115.0,6725695.0,dsim_GLEANR_17202,FBgn0068643,0.0,7177.0,2.0,0.0,1,0,0,0,0,0
FBgn0029947,31671.0,6725359.0,dsim_GLEANR_17025,FBgn0068644,0.0,11264.0,1.0,1.0,1,0,0,0,0,0
FBgn0043575,35862.0,6733590.0,dsim_GLEANR_10577,FBgn0068645,0.0,1097.0,4.0,0.0,1,0,0,0,0,0
FBgn0043577,39869.0,6738376.0,dsim_GLEANR_14660,FBgn0068647,0.0,7791.0,1.0,1.0,1,0,0,0,0,0
FBgn0043578,39870.0,6738377.0,dsim_GLEANR_12512,FBgn0068648,0.0,6886.0,1.0,1.0,1,0,0,0,0,0
FBgn0023549,31198.0,6724932.0,dsim_GLEANR_16796,FBgn0068654,0.0,4744.0,1.0,1.0,1,0,0,0,0,0
FBgn0026411,31813.0,6725480.0,dsim_GLEANR_16332,FBgn0068655,0.0,2435.0,1.0,1.0,1,0,0,0,0,0
FBgn0285926,32009.0,6725624.0,dsim_GLEANR_16253,FBgn0068656,0.0,12228.0,1.0,1.0,1,0,0,0,0,0
FBgn0026428,32461.0,6726010.0,dsim_GLEANR_17355,FBgn0068659,0.0,4691.0,1.0,1.0,1,0,0,0,0,0
FBgn0000592|FBgn0000594,39392.0|39393.0,6737787.0|6737788.0,dsim_GLEANR_14373|dsim_GLEANR_14374,FBgn0068661,1.0,1315.0,2.0,0.0,1,0,1,1,1,1
FBgn0023524,31211.0,6724942.0,dsim_GLEANR_16597,FBgn0068662,0.0,3853.0,1.0,1.0,1,0,0,0,0,0
FBgn0000473,35587.0,6733269.0,dsim_GLEANR_10262,FBgn0068665,0.0,6942.0,2.0,0.0,1,0,0,0,0,0
FBgn0030304,32093.0,6725681.0,dsim_GLEANR_17192,FBgn0068666,0.0,4335.0,2.0,0.0,1,0,0,0,0,0
FBgn0025864,31800.0,6740638.0,dsim_GLEANR_1410,FBgn0068668,0.0,15067.0,1.0,1.0,1,0,0,0,0,0
FBgn0030670,32506.0,6726051.0,dsim_GLEANR_16030,FBgn0068670,0.0,6602.0,1.0,1.0,1,0,0,0,0,0
FBgn0053964,3772719.0,6739409.0,dsim_GLEANR_15615,FBgn0068671,0.0,13514.0,1.0,1.0,1,0,0,0,0,0
FBgn0039742,43575.0,6730171.0,dsim_GLEANR_1751,FBgn0068672,0.0,10553.0,1.0,1.0,1,0,0,0,0,0
FBgn0039737,43562.0,6730158.0,dsim_GLEANR_1758,FBgn0068673,0.0,8448.0,1.0,1.0,1,0,0,0,0,0
FBgn0030612,32441.0,6725989.0,dsim_GLEANR_17342,FBgn0068674,0.0,4738.0,1.0,1.0,1,0,0,0,0,0
FBgn0023527,31213.0,6724944.0,dsim_GLEANR_16803,FBgn0068685,0.0,1884.0,2.0,0.0,1,0,0,0,0,0
FBgn0030189,31958.0,6739883.0,dsim_GLEANR_8573,FBgn0068686,0.0,5436.0,1.0,1.0,1,0,0,0,0,0
FBgn0283657,318206.0,6725036.0,dsim_GLEANR_16845,FBgn0068687,0.0,6324.0,1.0,1.0,1,0,0,0,0,0
FBgn0030396,32201.0,6725785.0,dsim_GLEANR_17243,FBgn0068689,0.0,12137.0,1.0,1.0,1,0,0,0,0,0
FBgn0029976,31704.0,6725397.0,dsim_GLEANR_17050,FBgn0068694,0.0,333.0,1.0,1.0,1,0,0,0,0,0
FBgn0029911,31628.0,6740005.0,dsim_GLEANR_8406,FBgn0068696,0.0,9054.0,1.0,1.0,1,0,0,0,0,0
FBgn0030571,32394.0,6725948.0,dsim_GLEANR_17325,FBgn0068697,0.0,8622.0,1.0,1.0,1,0,0,0,0,0
FBgn0030581,32407.0,6725961.0,dsim_GLEANR_16082,FBgn0068698,0.0,1797.0,2.0,0.0,1,0,0,0,0,0
FBgn0026149,31890.0,6739862.0,dsim_GLEANR_8565,FBgn0068703,0.0,3765.0,1.0,1.0,1,0,0,0,0,0
FBgn0026597,43565.0,6730160.0,dsim_GLEANR_5249,FBgn0068704,0.0,4135.0,1.0,1.0,1,0,0,0,0,0
FBgn0025726,43841.0,6724731.0,dsim_GLEANR_8111,FBgn0069472,0.0,2370.0,2.0,0.0,1,0,0,0,0,0
FBgn0003011,45910.0,6727429.0,dsim_GLEANR_3103,FBgn0069480,0.0,5525.0,1.0,1.0,1,0,0,0,0,0
FBgn0002838,43232.0,6729789.0,dsim_GLEANR_5070,FBgn0069483,0.0,4006.0,2.0,0.0,1,0,0,0,0,0
FBgn0040097,53541.0,6731613.0,dsim_GLEANR_6112,FBgn0069486,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0040098,53547.0,6731505.0,dsim_GLEANR_6158,FBgn0069487,0.0,8.0,226.0,0.0,1,0,0,0,0,0
FBgn0026777,43785.0,6724700.0,dsim_GLEANR_8153,FBgn0069498,0.0,5363.0,1.0,1.0,1,0,0,0,0,0
FBgn0017556,37910.0,6736073.0,dsim_GLEANR_8949,FBgn0069499,0.0,275.0,1.0,1.0,1,0,0,0,0,0
FBgn0265606,42457.0,6727296.0,dsim_GLEANR_3824,FBgn0069500,0.0,1032.0,1.0,1.0,1,0,0,0,0,0
FBgn0002865|FBgn0004171,47854.0|43367.0,6729917.0|6729918.0,dsim_GLEANR_5127|dsim_GLEANR_5128,FBgn0069504,1.0,1141.0,2.0,0.0,1,0,1,1,1,1
FBgn0039190,42907.0,6729399.0,dsim_GLEANR_2123,FBgn0069515,0.0,9665.0,1.0,1.0,1,0,0,0,0,0
FBgn0037939,41413.0,6728480.0,dsim_GLEANR_2587,FBgn0069516,0.0,13539.0,1.0,1.0,1,0,0,0,0,0
FBgn0025115,34807.0,6732277.0,dsim_GLEANR_7667,FBgn0069519,0.0,4125.0,3.0,0.0,1,0,0,0,0,0
FBgn0053530,3346203.0,6734811.0,dsim_GLEANR_9509,FBgn0069520,0.0,4485.0,1.0,1.0,1,0,0,0,0,0
FBgn0034153,36873.0,6734809.0,dsim_GLEANR_9511,FBgn0069521,0.0,10220.0,1.0,1.0,1,0,0,0,0,0
FBgn0034152,36872.0,6734808.0,dsim_GLEANR_9512,FBgn0069522,0.0,6442.0,1.0,1.0,1,0,0,0,0,0
FBgn0011692,38515.0,6736750.0,dsim_GLEANR_13852,FBgn0082400,0.0,94.0,1.0,1.0,1,0,0,0,0,0
FBgn0087021,41585.0,6728293.0,dsim_GLEANR_2673,FBgn0082402,0.0,4014.0,1.0,1.0,1,0,0,0,0,0
FBgn0034489,37286.0,6735349.0,dsim_GLEANR_9293,FBgn0082717,0.0,5441.0,1.0,1.0,1,0,0,0,0,0
FBgn0002632,43159.0,27206485.0,dsim_GLEANR_5020,FBgn0082719,0.0,11334.0,1.0,1.0,1,0,0,0,0,0
FBgn0002629,43157.0,6729704.0,dsim_GLEANR_1983,FBgn0082720,0.0,2659.0,1.0,1.0,1,0,0,0,0,0
FBgn0002578,43154.0,6729701.0,dsim_GLEANR_5018,FBgn0082722,0.0,822.0,1.0,1.0,1,0,0,0,0,0
FBgn0002732,43153.0,6729699.0,dsim_GLEANR_5017,FBgn0082723,0.0,10692.0,1.0,1.0,1,0,0,0,0,0
FBgn0002633,43160.0,6729707.0,dsim_GLEANR_5021,FBgn0082734,0.0,6084.0,1.0,1.0,1,0,0,0,0,0
FBgn0002631,43158.0,6729705.0,dsim_GLEANR_1982,FBgn0082735,0.0,9151.0,1.0,1.0,1,0,0,0,0,0
FBgn0002609,43156.0,6729703.0,dsim_GLEANR_5019,FBgn0082736,0.0,8146.0,1.0,1.0,1,0,0,0,0,0
FBgn0002735,43151.0,6729697.0,dsim_GLEANR_5016,FBgn0082737,0.0,6557.0,1.0,1.0,1,0,0,0,0,0
FBgn0002734,43150.0,6729696.0,dsim_GLEANR_5015,FBgn0082738,0.0,10909.0,1.0,1.0,1,0,0,0,0,0
FBgn0002733,43152.0,6729698.0,dsim_GLEANR_1986,FBgn0082739,0.0,12715.0,1.0,1.0,1,0,0,0,0,0
FBgn0000591,43161.0,6729708.0,dsim_GLEANR_5022,FBgn0082740,0.0,12054.0,1.0,1.0,1,0,0,0,0,0
FBgn0026136,37300.0,6735366.0,dsim_GLEANR_11471,FBgn0082742,0.0,2389.0,1.0,1.0,1,0,0,0,0,0
FBgn0034490,37287.0,6735350.0,dsim_GLEANR_9292,FBgn0082743,0.0,192.0,1.0,1.0,1,0,0,0,0,0
FBgn0034497,37297.0,6735362.0,dsim_GLEANR_9285,FBgn0082745,0.0,4436.0,1.0,1.0,1,0,0,0,0,0
FBgn0034499,37299.0,6735365.0,dsim_GLEANR_9283,FBgn0082746,0.0,2235.0,1.0,1.0,1,0,0,0,0,0
FBgn0034498,37298.0,6735363.0,dsim_GLEANR_9284,FBgn0082750,0.0,603.0,1.0,1.0,1,0,0,0,0,0
FBgn0034486,37283.0,120284218.0,dsim_GLEANR_9295,FBgn0082752,0.0,9696.0,1.0,1.0,1,0,0,0,0,0
FBgn0034495,37295.0,6735359.0,dsim_GLEANR_11469,FBgn0082753,0.0,13978.0,1.0,1.0,1,0,0,0,0,0
FBgn0034488,37285.0,6735348.0,dsim_GLEANR_9294,FBgn0082754,0.0,8694.0,1.0,1.0,1,0,0,0,0,0
FBgn0034485,37282.0,6735345.0,dsim_GLEANR_11463,FBgn0082755,0.0,100.0,1.0,1.0,1,0,0,0,0,0
FBgn0034491,37289.0,6735352.0,dsim_GLEANR_11465,FBgn0082756,0.0,7940.0,1.0,1.0,1,0,0,0,0,0
FBgn0034487,37284.0,6735347.0,dsim_GLEANR_11464,FBgn0082757,0.0,6278.0,2.0,0.0,1,0,0,0,0,0
FBgn0034494,37294.0,6735358.0,dsim_GLEANR_9288,FBgn0082758,0.0,9546.0,1.0,1.0,1,0,0,0,0,0
FBgn0025720,37288.0,6735351.0,dsim_GLEANR_9291,FBgn0082760,0.0,6067.0,1.0,1.0,1,0,0,0,0,0
FBgn0004885,42944.0,6729454.0,dsim_GLEANR_4885,FBgn0083414,0.0,5094.0,2.0,0.0,1,0,0,0,0,0
FBgn0003301,32406.0,6725959.0,dsim_GLEANR_16084,FBgn0083415,0.0,4251.0,1.0,1.0,1,0,0,0,0,0
FBgn0038474,42061.0,6727747.0,dsim_GLEANR_2937,FBgn0083416,0.0,10017.0,1.0,1.0,1,0,0,0,0,0
FBgn0261524,32257.0,6740104.0,dsim_GLEANR_8757,FBgn0083417,0.0,10579.0,1.0,1.0,1,0,0,0,0,0
FBgn0000308,33834.0,6731142.0,dsim_GLEANR_6362,FBgn0083419,0.0,4660.0,1.0,1.0,1,0,0,0,0,0
FBgn0000416,43662.0,6730279.0,dsim_GLEANR_1696,FBgn0083425,0.0,7588.0,1.0,1.0,1,0,0,0,0,0
FBgn0014022,41139.0,6728782.0,dsim_GLEANR_2437,FBgn0083426,0.0,12227.0,1.0,1.0,1,0,0,0,0,0
FBgn0014000,44038.0,6732885.0,dsim_GLEANR_5489,FBgn0083428,0.0,9809.0,1.0,1.0,1,0,0,0,0,0
FBgn0050145|FBgn0043536,326110.0|246671.0,6735393.0|6735394.0,dsim_GLEANR_9273|dsim_GLEANR_9272,FBgn0083429,1.0,13479.0,2.0,0.0,1,0,1,1,1,1
FBgn0001257,38513.0,6736747.0,dsim_GLEANR_13321,FBgn0083431,0.0,1140.0,1.0,1.0,1,0,0,0,0,0
FBgn0004838,33968.0,6731287.0,dsim_GLEANR_7176,FBgn0083432,0.0,2627.0,1.0,1.0,1,0,0,0,0,0
FBgn0010611,44154.0,27206175.0,dsim_GLEANR_11160,FBgn0083433,0.0,6093.0,1.0,1.0,1,0,0,0,0,0
FBgn0263220,31955.0,6739878.0,dsim_GLEANR_8516,FBgn0083434,0.0,3868.0,1.0,1.0,1,0,0,0,0,0
FBgn0000635,31364.0,6725069.0,dsim_GLEANR_16535,FBgn0083435,0.0,10197.0,1.0,1.0,1,0,0,0,0,0
FBgn0033663,36270.0,6734055.0,dsim_GLEANR_9865,FBgn0083436,0.0,12341.0,1.0,1.0,1,0,0,0,0,0
FBgn0000356,39001.0,6737332.0,dsim_GLEANR_14142,FBgn0083437,0.0,12434.0,1.0,1.0,1,0,0,0,0,0
FBgn0263706,32729.0,6726285.0,dsim_GLEANR_17489,FBgn0083440,0.0,4041.0,1.0,1.0,1,0,0,0,0,0
FBgn0036763,39989.0,6738521.0,dsim_GLEANR_14727,FBgn0083441,0.0,8797.0,1.0,1.0,1,0,0,0,0,0
FBgn0032350,34554.0,6731957.0,dsim_GLEANR_5944,FBgn0083442,0.0,10082.0,1.0,1.0,1,0,0,0,0,0
FBgn0267253,31896.0,6725548.0,dsim_GLEANR_16298,FBgn0083446,0.0,8736.0,1.0,1.0,1,0,0,0,0,0
FBgn0033868|FBgn0052064,36524.0|326188.0,6734356.0|6737553.0,dsim_GLEANR_9731|dsim_GLEANR_14257,FBgn0083452,1.0,4368.0,6.0,0.0,1,0,1,1,1,1
FBgn0047351,251937.0,6729264.0,dsim_GLEANR_2189,FBgn0083454,0.0,9818.0,2.0,0.0,1,0,0,0,0,0
FBgn0064912,42575.0,27206477.0,dsim_GLEANR_4669,FBgn0083455,0.0,11327.0,1.0,1.0,1,0,0,0,0,0
FBgn0262801,40815.0,6726990.0,dsim_GLEANR_3678,FBgn0083456,0.0,2384.0,1.0,1.0,1,0,0,0,0,0
FBgn0042179,59217.0,6736711.0,dsim_GLEANR_13834,FBgn0083458,0.0,4759.0,1.0,1.0,1,0,0,0,0,0
FBgn0032189,34351.0,6731745.0,dsim_GLEANR_6054,FBgn0083459,0.0,256.0,1.0,1.0,1,0,0,0,0,0
FBgn0040092,53522.0,6733765.0,dsim_GLEANR_10662,FBgn0083461,0.0,17807.0,1.0,1.0,1,0,0,0,0,0
FBgn0037985,41465.0,6728431.0,dsim_GLEANR_2608,FBgn0083463,0.0,14602.0,1.0,1.0,1,0,0,0,0,0
FBgn0016123,43671.0,6730297.0,dsim_GLEANR_5311,FBgn0083464,0.0,9939.0,1.0,1.0,1,0,0,0,0,0
FBgn0031078,33002.0,6726486.0,dsim_GLEANR_17594,FBgn0083467,0.0,2009.0,1.0,1.0,1,0,0,0,0,0
FBgn0014427,46391.0,6730024.0,dsim_GLEANR_5182,FBgn0083468,0.0,13076.0,1.0,1.0,1,0,0,0,0,0
FBgn0027844,34786.0,6732251.0,dsim_GLEANR_7653,FBgn0083469,0.0,5258.0,1.0,1.0,1,0,0,0,0,0
FBgn0034110,36821.0,6734752.0,dsim_GLEANR_11156,FBgn0083470,0.0,3575.0,1.0,1.0,1,0,0,0,0,0
FBgn0029943,31666.0,6725355.0,dsim_GLEANR_16393,FBgn0083471,0.0,10226.0,1.0,1.0,1,0,0,0,0,0
FBgn0029932,31653.0,6725339.0,dsim_GLEANR_17012,FBgn0083472,0.0,11596.0,1.0,1.0,1,0,0,0,0,0
FBgn0034198,36935.0,6734874.0,dsim_GLEANR_11224,FBgn0083473,0.0,12814.0,1.0,1.0,1,0,0,0,0,0
FBgn0051779,318936.0,6730899.0,dsim_GLEANR_6480,FBgn0083474,0.0,1597.0,3.0,0.0,1,0,0,0,0,0
FBgn0039654,43460.0,6730031.0,dsim_GLEANR_5184,FBgn0084053,0.0,11944.0,1.0,1.0,1,0,0,0,0,0
FBgn0030052,31798.0,6725463.0,dsim_GLEANR_17085,FBgn0084063,0.0,2530.0,1.0,1.0,1,0,0,0,0,0
FBgn0034643,37464.0,6735593.0,dsim_GLEANR_11573,FBgn0084073,0.0,12639.0,1.0,1.0,1,0,0,0,0,0
FBgn0037350,40686.0,6726843.0,dsim_GLEANR_3389,FBgn0084076,0.0,13407.0,1.0,1.0,1,0,0,0,0,0
FBgn0015399,34688.0,27206506.0,dsim_GLEANR_5854,FBgn0084078,0.0,10722.0,1.0,1.0,1,0,0,0,0,0
FBgn0284442,31449.0,6725150.0,dsim_GLEANR_16912,FBgn0084108,0.0,10882.0,1.0,1.0,1,0,0,0,0,0
FBgn0033890,36551.0,6734389.0,dsim_GLEANR_9713,FBgn0084111,0.0,3780.0,1.0,1.0,1,0,0,0,0,0
FBgn0029114,44497.0,27206299.0,dsim_GLEANR_14536,FBgn0084138,0.0,3552.0,4.0,0.0,1,0,0,0,0,0
FBgn0031310,33295.0,6730538.0,dsim_GLEANR_6814,FBgn0084168,0.0,917.0,1.0,1.0,1,0,0,0,0,0
FBgn0044452,38344.0,6736527.0,dsim_GLEANR_13738,FBgn0084221,0.0,4652.0,2.0,0.0,1,0,0,0,0,0
FBgn0031951,34066.0,6731396.0,dsim_GLEANR_7224,FBgn0084228,0.0,4437.0,1.0,1.0,1,0,0,0,0,0
FBgn0039258,42991.0,6729513.0,dsim_GLEANR_4916,FBgn0084229,0.0,8201.0,1.0,1.0,1,0,0,0,0,0
FBgn0052283,317955.0,6736623.0,dsim_GLEANR_13781,FBgn0084247,0.0,2629.0,2.0,0.0,1,0,0,0,0,0
FBgn0028699,38589.0,6736835.0,dsim_GLEANR_13893,FBgn0084321,0.0,6916.0,1.0,1.0,1,0,0,0,0,0
FBgn0002022,48805.0,6732758.0,dsim_GLEANR_7897,FBgn0084332,0.0,3008.0,1.0,1.0,1,0,0,0,0,0
FBgn0016120,42291.0,27206449.0,dsim_GLEANR_3068,FBgn0084335,0.0,1098.0,1.0,1.0,1,0,0,0,0,0
FBgn0052274,326207.0,6736633.0,dsim_GLEANR_13374,FBgn0084346,0.0,15021.0,1.0,1.0,1,0,0,0,0,0
FBgn0052279|FBgn0035434,38408.0|38409.0,6736622.0|6736625.0,dsim_GLEANR_13780|dsim_GLEANR_13783,FBgn0084420,1.0,18143.0,1.0,1.0,2,1,1,1,1,1
FBgn0004372,45960.0,6736548.0,dsim_GLEANR_13405,FBgn0084450,0.0,13614.0,1.0,1.0,1,0,0,0,0,0
FBgn0087035,39683.0,6738161.0,dsim_GLEANR_14556,FBgn0084451,0.0,786.0,2.0,0.0,1,0,0,0,0,0
FBgn0000158,43038.0,6729568.0,dsim_GLEANR_2052,FBgn0084466,0.0,3386.0,1.0,1.0,1,0,0,0,0,0
FBgn0013755,38202.0,6736374.0,dsim_GLEANR_13668,FBgn0084471,0.0,4933.0,1.0,1.0,1,0,0,0,0,0
FBgn0031051,32970.0,6740242.0,dsim_GLEANR_8215,FBgn0084524,0.0,10517.0,1.0,1.0,1,0,0,0,0,0
FBgn0262739,36544.0,6734380.0,dsim_GLEANR_9718,FBgn0084546,0.0,5472.0,1.0,1.0,1,0,0,0,0,0
FBgn0034246,36993.0,6734944.0,dsim_GLEANR_9455,FBgn0084576,0.0,4403.0,1.0,1.0,1,0,0,0,0,0
FBgn0019828,40838.0,6727029.0,dsim_GLEANR_3694,FBgn0084596,0.0,6020.0,1.0,1.0,1,0,0,0,0,0
FBgn0041174,53433.0,27206159.0,dsim_GLEANR_10761,FBgn0084620,0.0,5743.0,1.0,1.0,1,0,0,0,0,0
FBgn0030339,32138.0,6725721.0,dsim_GLEANR_17214,FBgn0084635,0.0,8616.0,1.0,1.0,1,0,0,0,0,0
FBgn0004598,32604.0,6726131.0,dsim_GLEANR_17422,FBgn0084645,0.0,1317.0,1.0,1.0,1,0,0,0,0,0
FBgn0031872,33972.0,6731291.0,dsim_GLEANR_6276,FBgn0084648,0.0,7633.0,2.0,0.0,1,0,0,0,0,0
FBgn0028858,34944.0,6732477.0,dsim_GLEANR_7760,FBgn0084735,0.0,12682.0,1.0,1.0,1,0,0,0,0,0
FBgn0039328,43068.0,6729607.0,dsim_GLEANR_2034,FBgn0084777,0.0,10577.0,1.0,1.0,1,0,0,0,0,0
FBgn0039016,42693.0,6729155.0,dsim_GLEANR_2253,FBgn0084784,0.0,1425.0,2.0,0.0,1,0,0,0,0,0
FBgn0010300,35197.0,27209277.0,dsim_GLEANR_7910,FBgn0084788,0.0,101.0,2.0,0.0,1,0,0,0,0,0
FBgn0032515,34751.0,6732204.0,dsim_GLEANR_7626,FBgn0084799,0.0,11951.0,1.0,1.0,1,0,0,0,0,0
FBgn0015360,38288.0,6736464.0,dsim_GLEANR_13442,FBgn0084802,0.0,2111.0,1.0,1.0,1,0,0,0,0,0
FBgn0014037,40171.0,6738754.0,dsim_GLEANR_12312,FBgn0084820,0.0,4473.0,2.0,0.0,1,0,0,0,0,0
FBgn0028926,34875.0,6732383.0,dsim_GLEANR_7714,FBgn0084823,0.0,13285.0,1.0,1.0,1,0,0,0,0,0
FBgn0052279|FBgn0035434,38408.0|38409.0,6736622.0|6736625.0,dsim_GLEANR_13780|dsim_GLEANR_13783,FBgn0084845,1.0,18143.0,1.0,1.0,2,1,1,1,1,1
FBgn0030050,31796.0,6740030.0,dsim_GLEANR_8380,FBgn0084862,0.0,305.0,1.0,1.0,1,0,0,0,0,0
FBgn0283461,38419.0,6736636.0,dsim_GLEANR_13789,FBgn0084867,0.0,10193.0,2.0,0.0,1,0,0,0,0,0
FBgn0030291,32075.0,6725666.0,dsim_GLEANR_17180,FBgn0084877,0.0,9073.0,1.0,1.0,1,0,0,0,0,0
FBgn0040502,35544.0,6733211.0,dsim_GLEANR_10382,FBgn0084900,0.0,11140.0,1.0,1.0,1,0,0,0,0,0
FBgn0010194,32838.0,6726358.0,dsim_GLEANR_15878,FBgn0084925,0.0,12906.0,1.0,1.0,1,0,0,0,0,0
FBgn0035932,39011.0,6737345.0,dsim_GLEANR_14148,FBgn0084931,0.0,3699.0,2.0,0.0,1,0,0,0,0,0
FBgn0023510,31155.0,27206583.0,dsim_GLEANR_8614,FBgn0084941,0.0,1866.0,1.0,1.0,1,0,0,0,0,0
