gene_id,flag_zea_mays_paralog_hoopes,orthogroup_hoopes,freq_pav_hoopes,flag_pav,flag_detect_shrtRd_rsem_B73,flag_detect_shrtRd_rsem_C123,flag_detect_shrtRd_rsem_Hp301,flag_detect_shrtRd_rsem_Mo17,flag_detect_shrtRd_rsem_NC338,flag_detect_ccs_B73,flag_detect_ccs_C123,flag_detect_ccs_Hp301,flag_detect_ccs_Mo17,flag_detect_ccs_NC338,flag_detect_shrtRd_genomeAln_B73,flag_detect_shrtRd_genomeAln_C123,flag_detect_shrtRd_genomeAln_Hp301,flag_detect_shrtRd_genomeAln_Mo17,flag_detect_shrtRd_genomeAln_NC338,flag_detect_B73,flag_detect_C123,flag_detect_Hp301,flag_detect_Mo17,flag_detect_NC338,flag_detect_num_geno_gt0_lt5,num_detect_genotype,flag_analyze_B73,flag_analyze_C123,flag_analyze_Hp301,flag_analyze_Mo17,flag_analyze_NC338,sum_analyze,mean_B73_Amb,mean_B73_Ele,mean_C123_Amb,mean_C123_Ele,mean_Hp301_Amb,mean_Hp301_Ele,mean_Mo17_Amb,mean_Mo17_Ele,mean_NC338_Amb,mean_NC338_Ele,flag_no_assoc_v5_gene,flag_no_assoc_pangene,flag_core,flag_near_core,flag_dispensable,flag_private,flag_any_tandem_dup,flag_temperate_tandem_dup,pangene_class
ZeamMr002,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,1627.0241666666668,1623.3708333333334,749.0475,1386.22,3225.5200000000004,4183.2375,966.9841666666664,2854.205833333333,1089.4666666666667,945.2666666666668,1.0,1,0,0,0,0,,,none
ZeamMr004,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,1456.430833333333,1656.1725,657.2925,1012.2491666666664,3992.7391666666663,4434.123333333333,759.4708333333333,2038.283333333333,1172.1391666666666,989.3591666666664,1.0,1,0,0,0,0,,,none
ZemaCp002,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,410.1958333333334,351.3908333333334,282.5891666666667,385.9283333333333,650.3075000000001,366.4275,294.8850000000001,826.2316666666669,854.0033333333336,207.84666666666664,1.0,1,0,0,0,0,,,none
ZemaCp003,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,4.8450000000000015,178.69666666666663,1.7166666666666668,1.245,5.6675,2.9041666666666663,3.7891666666666666,2.768333333333333,5.445,1.3841666666666663,1.0,1,0,0,0,0,,,none
ZemaCp004,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1,0,5,1.0,0.0,1.0,1.0,1.0,4.0,17.644166666666667,8.6875,13.598333333333333,7.301666666666668,28.38416666666667,3.7875,16.360833333333332,9.049166666666666,29.49916666666667,3.831666666666667,1.0,1,0,0,0,0,,,none
ZemaCp007,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0683333333333333,0.0966666666666666,0.0,0.2941666666666666,0.0433333333333333,0.0408333333333333,0.1183333333333333,0.02,0.1,1.0,1,0,0,0,0,,,none
ZemaCp013,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,12.498333333333333,304.1766666666667,11.128333333333332,5.2825,21.840833333333336,19.396666666666672,14.913333333333332,9.785833333333334,8.079166666666667,9.896666666666668,1.0,1,0,0,0,0,,,none
ZemaCp014,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,0.0,0.0,0.0,0.0,1.0,3.794166666666667,183.6825,3.9483333333333337,1.7575,4.818333333333333,2.9458333333333333,3.753333333333333,2.654166666666667,4.5408333333333335,3.1733333333333333,1.0,1,0,0,0,0,,,none
ZemaCp015,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,26.778333333333325,21.338333333333328,49.85,19.334166666666665,37.28833333333333,13.576666666666664,74.78083333333333,23.22833333333333,29.71416666666667,23.89,1.0,1,0,0,0,0,,,none
ZemaCp016,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,229.51833333333332,406.8816666666667,245.5325,90.00166666666668,334.065,282.0083333333334,306.365,160.5625,194.4275,125.075,1.0,1,0,0,0,0,,,none
ZemaCp017,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,,,none
ZemaCp018,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0,1,0,1,1,1,1,1,0,5,0.0,0.0,1.0,1.0,1.0,3.0,162.86333333333332,99.36,61.17916666666667,82.87916666666669,169.18083333333334,61.16416666666667,38.55333333333333,347.4633333333333,679.7516666666667,76.68583333333333,1.0,1,0,0,0,0,,,none
ZemaCp019,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,30.01416666666667,17.065833333333334,16.262500000000006,8.56,33.58333333333334,13.204166666666666,23.89333333333333,27.29083333333333,44.59583333333333,9.811666666666666,1.0,1,0,0,0,0,,,none
ZemaCp020,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,1.0,1.0,3.0,9.916666666666666,0.1791666666666667,20.501666666666665,18.428333333333327,2.7808333333333337,0.8224999999999999,16.834166666666665,26.827500000000004,90.74666666666668,6.828333333333332,1.0,1,0,0,0,0,,,none
ZemaCp021,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,721.93,1085.6550000000002,902.5933333333332,439.02499999999986,2317.813333333334,1702.5083333333334,1120.5441666666666,945.9,1308.49,498.2908333333333,1.0,1,0,0,0,0,,,none
ZemaCp023,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,236.11916666666667,561.8866666666668,267.33166666666665,222.625,475.1691666666666,324.5025,299.30499999999995,384.3108333333333,571.2975,204.38333333333333,1.0,1,0,0,0,0,,,none
ZemaCp028,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,691.1916666666667,1466.293333333333,1457.0858333333335,789.4808333333334,1188.9,898.6275,1893.7158333333327,1063.0916666666665,1037.0908333333334,513.3733333333333,1.0,1,0,0,0,0,,,none
ZemaCp029,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,4931.045000000001,23437.89083333334,8705.59,3561.470000000001,6653.612499999997,4543.786666666666,11003.175833333335,5697.38,5498.048333333332,2867.731666666666,1.0,1,0,0,0,0,,,none
ZemaCp031,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,78.30666666666666,330.50416666666666,74.71333333333334,42.925833333333344,90.26666666666668,27.24250000000001,69.9225,71.35000000000002,185.91166666666672,24.066666666666666,1.0,1,0,0,0,0,,,none
ZemaCp032,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,538.5291666666667,1.3333333333333333,3.1358333333333333,0.7866666666666667,3.6625,4.1033333333333335,2.8883333333333336,1.7933333333333332,6.872499999999999,1.8316666666666668,1.0,1,0,0,0,0,,,none
ZemaCp034,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,44.68666666666667,796.4566666666666,36.8525,26.15416666666667,78.12333333333333,39.275,41.3,68.53083333333335,79.46666666666667,20.8925,1.0,1,0,0,0,0,,,none
ZemaCp036,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,34.36083333333334,231.51166666666668,33.211666666666666,20.77,57.2775,35.12333333333333,38.34,49.04500000000001,60.0675,19.220833333333328,1.0,1,0,0,0,0,,,none
ZemaCp040,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,137.19583333333333,86.015,95.1708333333333,52.31916666666667,104.685,67.6025,117.93250000000002,65.90833333333335,189.85166666666672,53.79916666666666,1.0,1,0,0,0,0,,,none
ZemaCp045,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,30.481666666666666,278.43583333333333,20.841666666666665,11.825833333333335,28.9625,22.95833333333333,20.66416666666668,14.924166666666665,32.12916666666667,14.739166666666668,1.0,1,0,0,0,0,,,none
ZemaCp046,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,39.25250000000001,39.994166666666665,34.85,25.175,34.18,19.27833333333333,33.83,39.514166666666654,40.21916666666665,36.24,1.0,1,0,0,0,0,,,none
ZemaCp048,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,459.77416666666664,744.8149999999997,397.97249999999985,387.3683333333333,646.3391666666665,382.57416666666666,489.9825,704.0124999999997,1190.5958333333333,318.98,1.0,1,0,0,0,0,,,none
ZemaCp051,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,260.20916666666665,261.0566666666667,319.8925000000001,274.9483333333333,485.2,314.64,321.2975,499.31666666666666,461.15,182.4575,1.0,1,0,0,0,0,,,none
ZemaCp053,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,337.9591666666667,676.6966666666667,749.0783333333333,571.4791666666667,413.7941666666666,277.86833333333334,732.4908333333333,669.9958333333334,911.77,446.71083333333326,1.0,1,0,0,0,0,,,none
ZemaCp054,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,13.3675,92.8575,19.124166666666664,13.749166666666667,12.504166666666668,8.250833333333333,17.315833333333334,18.4125,22.96333333333333,7.530833333333334,1.0,1,0,0,0,0,,,none
ZemaCp058,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,290.5275,898.4941666666667,334.86583333333334,139.22166666666666,316.09916666666663,247.79,404.24916666666667,238.97416666666663,330.9133333333333,201.1858333333333,1.0,1,0,0,0,0,,,none
ZemaCp059,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,79.63333333333334,485.0024999999998,88.22916666666669,56.5625,52.9975,25.94333333333333,103.12416666666664,105.68666666666664,122.89333333333336,60.15499999999998,1.0,1,0,0,0,0,,,none
ZemaCp062,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,271.76166666666666,610.6408333333334,212.59416666666667,86.59166666666665,205.35083333333333,185.505,363.115,198.615,189.72916666666663,165.25250000000003,1.0,1,0,0,0,0,,,none
ZemaCp063,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,228.16583333333332,479.98000000000013,224.135,151.17916666666667,181.665,142.69000000000003,380.32416666666666,340.2275,290.6741666666667,149.65333333333334,1.0,1,0,0,0,0,,,none
ZemaCp067,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,62.75083333333333,739.0916666666667,73.23249999999999,61.80083333333334,47.73,41.37916666666667,95.72916666666664,110.45499999999998,116.71333333333335,84.72333333333334,1.0,1,0,0,0,0,,,none
ZemaCp075,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,51.13666666666666,464.5641666666668,22.049166666666665,13.424166666666665,23.30833333333333,14.3425,29.38,36.435833333333335,37.7875,14.470833333333333,1.0,1,0,0,0,0,,,none
ZemaCp076,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,1235.6366666666668,2353.2466666666664,1278.0575,444.53,1676.8383333333331,1353.9691666666665,1235.9316666666666,876.9400000000003,813.1533333333333,592.9891666666666,1.0,1,0,0,0,0,,,none
ZemaCp082,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,43.714166666666664,46.71833333333334,50.36833333333334,18.515,70.39833333333333,40.285833333333336,51.78666666666666,43.29166666666666,53.525,17.224166666666665,1.0,1,0,0,0,0,,,none
ZemaCp086,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,30.5525,86.1275,16.485000000000007,8.285833333333334,30.07416666666667,12.85,20.835000000000004,20.366666666666667,38.60083333333333,9.917500000000002,1.0,1,0,0,0,0,,,none
ZemaCp090,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,0.0,0.0,1.0,0.0,1.0,2.0,7.182500000000001,3.0,5.090000000000002,1.6708333333333332,7.439166666666668,4.015833333333334,2.665833333333333,4.335833333333333,8.280833333333332,1.9316666666666664,1.0,1,0,0,0,0,,,none
ZemaCp091,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,22.9375,74.53833333333334,12.584166666666668,5.6325,16.437500000000004,4.855833333333334,14.048333333333336,15.9,29.05583333333333,6.375833333333333,1.0,1,0,0,0,0,,,none
ZemaCp092,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,10.7875,209.3058333333333,7.4575,3.7266666666666666,10.853333333333332,3.5683333333333334,6.514166666666667,7.480833333333332,20.364166666666666,4.08,1.0,1,0,0,0,0,,,none
ZemaCp093,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,43.714166666666664,53.81583333333334,50.36833333333334,16.328333333333333,67.0,45.589166666666664,51.78666666666666,57.07083333333333,53.525,17.224166666666665,1.0,1,0,0,0,0,,,none
ZemaCp100,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,819.3016666666667,1951.275,897.0408333333335,351.98666666666674,1159.4833333333333,927.02,993.9108333333336,759.3774999999997,607.3375,326.7833333333333,1.0,1,0,0,0,0,,,none
ZemaCp108,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,65.2925,746.9991666666667,77.44833333333331,61.80083333333334,47.73,41.37916666666667,85.12666666666667,102.51833333333332,117.84833333333331,84.72333333333334,1.0,1,0,0,0,0,,,none
ZemaCr113,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,2740.273333333333,2895.0541666666663,1481.885,1404.41,7079.185833333332,4285.405,1758.176666666667,2662.570833333333,3246.430000000001,1032.9766666666667,1.0,1,0,0,0,0,,,none
ZemaCr120,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,0.0,4.0,11.494166666666665,12.498333333333335,7.053333333333334,3.7258333333333336,23.80083333333333,15.835833333333332,6.3599999999999985,10.834166666666668,6.625000000000001,4.381666666666667,1.0,1,0,0,0,0,,,none
Zm00001d000001,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,0.0,1.0,3.0,2.671666666666667,5.715833333333332,8.085833333333332,22.62416666666667,2.970833333333333,16.089166666666667,1.0008333333333332,4.5058333333333325,1.656666666666667,15.441666666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000004,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,50.12833333333334,68.47666666666667,82.07333333333334,173.8275,66.02833333333334,125.05083333333334,92.40833333333332,162.32000000000005,74.17166666666667,225.13416666666672,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000020,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,18.611666666666665,19.530833333333334,46.17083333333334,36.85583333333333,25.191666666666666,17.551666666666666,44.54583333333333,15.6175,69.76583333333333,32.059999999999995,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d000021,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,48.94833333333335,56.52666666666667,38.47083333333335,68.55166666666666,57.37083333333333,81.88666666666667,73.17250000000001,112.985,36.64666666666668,142.65083333333337,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000023,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,0.0,1.0,2.0,2.671666666666667,3.6725,4.681666666666668,7.587499999999999,3.4758333333333327,4.710833333333333,3.5166666666666666,5.998333333333332,3.954166666666667,7.090833333333332,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000029,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,74.47666666666666,112.2225,83.175,145.24249999999995,96.10583333333332,192.69666666666663,59.59833333333333,97.73083333333332,62.7625,135.805,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000030,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,42.27,33.20666666666667,37.849166666666655,61.29916666666667,33.52,51.0725,51.7775,60.88666666666666,50.07166666666666,88.25166666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000037,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5916666666666667,0.0541666666666666,0.0258333333333333,0.0,0.0508333333333333,3.3633333333333333,6.670000000000001,13.125,18.588333333333328,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000053,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,12.24,16.97416666666667,15.664166666666668,26.675,20.806666666666672,31.93833333333333,20.80583333333333,32.05,11.565833333333336,22.82833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000060,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,484.74916666666667,207.38916666666668,331.8858333333334,66.505,115.27249999999998,9.009166666666667,67.205,6.170833333333333,154.48416666666668,9.8975,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000070,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,37.42999999999999,62.32583333333334,58.473333333333336,105.5775,11.179166666666667,9.671666666666667,113.1025,121.93416666666668,32.48083333333334,54.50666666666668,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d000071,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,21.68583333333333,44.12083333333334,31.95583333333333,65.315,25.763333333333332,43.66583333333333,22.94916666666667,33.56583333333333,21.6075,36.335,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d000072,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,0.0,0.0,1.0,3.0,2.8766666666666665,6.9941666666666675,8.501666666666667,27.45583333333333,4.261666666666667,2.9191666666666682,2.2625,2.7875,5.293333333333334,4.194166666666667,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d000074,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,1.0,2.0,2.396666666666667,3.7275,2.4025000000000003,5.105,1.4349999999999998,4.388333333333333,4.6325,8.410833333333334,0.8858333333333333,5.0975,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000077,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,1.4708333333333332,2.575,10.7325,27.066666666666666,8.7575,24.37416666666667,17.956666666666667,25.41666666666667,6.085,9.800833333333337,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d000080,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,51.29666666666667,12.421666666666665,31.18166666666667,42.6,12.515,12.678333333333335,28.71583333333333,26.6225,40.655,43.54666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000085,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,2.4683333333333333,4.711666666666667,2.585,6.615833333333334,3.526666666666667,5.6825,3.230833333333333,7.868333333333335,2.286666666666666,6.389166666666667,0.0,0,1,0,1,0,1.0,1.0,core
Zm00001d000094,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,11.1475,0.0,0.0608333333333333,0.4016666666666666,0.0658333333333333,1.6191666666666666,0.075,0.1075,0.0316666666666666,0.1166666666666666,0.0,0,0,0,1,0,0.0,0.0,dispensable
Zm00001d000098,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,0.0,1.0,1.155,1.810833333333333,1.7866666666666668,4.15,1.0575,1.8983333333333328,3.183333333333333,5.539999999999999,2.329166666666667,4.46,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d000099,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,2.103333333333333,3.555,4.024166666666666,13.256666666666668,4.73,10.498333333333333,3.960833333333333,17.88333333333333,4.3325,13.37333333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000110,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,12.1475,12.5575,14.859999999999998,31.813333333333325,10.94,19.2775,17.326666666666668,28.62833333333333,14.813333333333334,34.37916666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d000112,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,14.875,27.640000000000004,24.16583333333333,28.78833333333333,38.12916666666667,60.78666666666667,23.85333333333333,44.39833333333333,14.667500000000002,18.81916666666667,0.0,0,1,0,0,0,0.0,0.0,core
