featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_2884	-0.863472	0.099207	0.088851	0.881412	0.392799	0.201438	0.401414	0.45516	1.093137	0.051688	0.202223	0.702272	0.377568	0.490472	0.497694	0.075157	0.540099	0.096873	0.447121	0.446544	-0.461226	0.353014	0.345151	0.468589	0.000467	0.999238	-0.181313	0.415628	0.267615	0.276392	1.416399	0.02351	0.483004	0.414714	-0.150538	0.747939	-0.52001	0.300066	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	1	strain	mix strain & pd1074	1	289_(e30)	194144.7031	8.8136E+11	inf	101	inf		1546.3979	5.2101E+00	8.15	8.117395551		8.12	0.166740637	8.067826859	0.071077635	1546.4007	0.018382651	1.0000E+12	1546.4008	11139824	8.149003105	8.07	1214417.175	1545.393517	1	267423.5482	8.12	[m+h]+	0.147115054	1546.4022	118	[m+h]+	3321301.142	30521178.14	118	697	C38H75NO6	[M + H]+	C38H75NO6	0.996984925	99.39147239	99.39147239	0	15	0.529861111	-1.802266775	1.802266775	2.154523247	642.5681	403.54	289_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime403.54scanNumNApre
met_2885	-0.420835	0.412443	-0.428847	0.471321	-0.333245	0.285581	0.739862	0.163386	0.56113	0.275822	-0.351877	0.51036	0.126535	0.813383	0.291616	0.28179	0.348269	0.267386	0.785589	0.198422	-0.349128	0.50045	-0.081402	0.862001	-0.545671	0.339734	-0.511702	0.024481	-0.121177	0.637704	0.482712	0.38012	-1.098581	0.093503	-0.714759	0.144596	-1.122606	0.041205	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	379_(e30)	232829.5156	1.0000E+12	4.750221118	101	1.411047786		1559.4105	1.0000E+06	8.12	8.092236536		8.09	0.499423571	8.046135606	0.152526905	1559.4126	0.055240032	1.0000E+12	1559.4127	72494744	8.115755353	8.05	9517139.475	1558.405431	1	753688.0998	8.09	[m+h]+	0.229593798	1559.4139	178	[m+h]+	42851184.43	386787481	178																
met_2886	-0.07654	0.877995	-0.908219	0.146885	0.159492	0.606232	1.082147	0.050258	0.833393	0.118025	0.469537	0.388785	-0.500934	0.360346	0.19615	0.484947	0.444948	0.173839	0.381849	0.514546	0.207489	0.702066	0.369954	0.440525	-0.07306	0.881918	0.083183	0.709998	0.23123	0.347575	0.210505	0.700479	0.587913	0.332573	-0.679857	0.162986	0.4072	0.413374	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0		149389.3906	9.0710E+11	7.001101776	101	1.353691331		1565.3697	1.1936E+01	8.12	8.087457692		8.08		8.040416824	0.107253477	1565.3715	0.036761599	1.0000E+12	1565.3715	3476939.25	8.119776539	8.04	1049874.558	1564.364216		353929.661	8.09	[m+h]+	0.174514258	1565.3731	182	[m+h]+	4131726.676	15980766.08	183																
met_2889	0.077746	0.875573	-0.29466	0.618071	0.034641	0.909898	0.539148	0.299375	0.680426	0.191924	0.447509	0.408197	-0.335793	0.534215	0.183274	0.497974	0.356864	0.253329	0.543884	0.358858	0.057842	0.913672	0.789724	0.111179	-0.34105	0.536132	-0.022595	0.920156	-0.017606	0.945627	-0.595182	0.334607	0.246053	0.684455	-0.657188	0.174625	-0.696546	0.170451	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0		204291.5313	8.7500E+11	inf	101	inf		1591.3823	7.0854E+00	8.15	8.095284957		8.10		8.040416824	0.141272736	1591.3863	0.027545145	1.0000E+12	1591.3863	3731027	8.151959603	8.04	1669571.93	1590.379042		502211.2949	8.10	[m+h]+	0.211327802	1591.3878	190	[m+h]+	7437562.202	18954169.5	192																
met_2891	0.401604	0.418669	0.885543	0.221417	0.470416	0.120238	1.176067	0.046245	0.260485	0.606767	0.274114	0.606402	1.453262	0.022225	0.86757	0.003755	0.700594	0.038976	0.382573	0.527567	0.468298	0.349229	0.091195	0.845831	0.487866	0.357233	0.442068	0.049006	0.539557	0.029812	0.478767	0.384756	0.95607	0.120727	0.365251	0.445077	1.250812	0.022579	0	0	strain	0	strain	0	strain	all strain direction	0	1	0	strain	1	strain	all strain direction	1	1	strain	all strain direction	2	1	0	strain	0	strain	0	strain	1	strain	all strain direction	1	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0	590_(e30)	85974.71875	8.7050E+11	inf	101	inf		1593.3916	4.7515E+00	8.12	8.094352829		8.09		8.062327545	0.082482999	1593.3936	0.036757371	1.0000E+12	1593.3936	1074653.5	8.124067264	8.06	489234.7662	1592.386322	1	165481.6503	8.09	[m+h]+	0.128636137	1593.3955	139	[m+h]+	1601392.065	3579953.25	139																
met_2893	-0.55345	0.290161	0.427706	0.466565	-0.003432	0.991027	-0.457087	0.372532	0.603525	0.243077	-0.919284	0.114726	-0.143473	0.790954	0.091482	0.733435	0.168266	0.58657	0.191752	0.741084	-0.213865	0.662822	0.142075	0.777115	0.216465	0.666606	-0.461184	0.045537	0.110523	0.647499	0.064142	0.909815	0.396513	0.498804	-0.843559	0.088088	-0.255211	0.60332	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	2101_(e30)	171319.3125	6.7876E+11	2.505523036	102	1.309776058		766.5018	3.8095E+01	2.48	2.466260746		2.47	0.249630284	2.431535083	0.14936725	766.5024	0.08278753	1.0000E+12	766.5025	12317382	2.48239953	2.43	4284729.437	765.4951969	1	580349.1844	2.47	[m+h]+	0.211880051	766.5030	193	[m+h]+ |[m+h]+ +1|[m+h]+ +2	13491870.8	37725219.66	193	2208	C36H69N7O9	[M + Na]+	C36H69N7O9	0.075879397	1	1	0	1	0	NaN	NaN	-2.214587089	766.5032	177.39	2101_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime177.39scanNumNApre
met_2898	-0.298537	0.552955	0.061511	0.915201	0.110152	0.720014	-0.216667	0.675671	0.912847	0.089726	-0.366436	0.495673	-0.433518	0.428176	0.080066	0.768446	0.248575	0.427704	-0.170698	0.768106	-0.466527	0.363192	0.490377	0.345958	-0.297991	0.551802	-0.271748	0.234766	-0.213075	0.379709	-0.233579	0.667833	0.223384	0.706052	-0.612836	0.204709	-0.518454	0.31644	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0		54537.23828	9.1270E+11	4.508499995	102	1.514142327		673.4268	8.1777E+01	2.47	2.456007359		2.46	0.399617825	2.442147404	0.103708974	673.4273	0.064339956	1.0000E+12	673.4273	1151820.375	2.469709038	2.44	367633.6894	672.4200454		153711.516	2.46	[m+h]+	0.16559606	673.4277	126	[m+h]+	1067454.88	3175390.792	126																
met_290	0.823506	0.112529	0.359784	0.545574	-0.696927	0.026972	-0.243261	0.643351	-0.673334	0.198161	0.148593	0.779231	0.035446	0.947298	-0.162207	0.550086	-0.230277	0.464332	0.059115	0.918715	-0.014596	0.976841	0.101744	0.830915	-1.100265	0.04413	-0.056082	0.805632	-0.742182	0.004618	-2.369499	0.001329	-1.184074	0.06391	-0.418347	0.404395	-0.958557	0.06887	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	1	0	pd1074	1	pd1074	0	strain	1	pd1074	mix strain & pd1074	2	4765_(e30)	38046.53125	1.0000E+12	inf	7	inf		1329.0905	1.0000E+06	4.85	4.787167082		4.78		4.76060899	0.117746079	1329.0920	0.036873983	1.0000E+12	1329.0920	1738094.75	4.852163812	4.76	795528.4511	1328.084752	1	110511.1485	4.79	[m+h]+	0.165570676	1329.0933	191	[m+h]+	3120334.99	7009860.491	191																
met_2904	0.025644	0.95809	0.236002	0.71295	-0.787734	0.01672	0.081275	0.894495	0.028408	0.956268	-0.253749	0.633445	1.153439	0.055705	0.351727	0.231538	0.101574	0.762928	-0.203503	0.740343	-0.881841	0.102062	-0.916385	0.066933	-0.786262	0.128054	-0.631881	0.006256	-0.419345	0.109432	1.397814	0.029637	-1.286385	0.050312	-1.379942	0.013778	-0.78322	0.126427	1	1	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	1	strain	mix strain & pd1074	1	1941_(e30)	11966.99316	4.8077E+09	4.000984911	103	2.125881229		752.5226	8.3811E+00	3.21	3.20305049		3.20	0.39132041	3.194135263	0.204310801	752.5233	0.078602074	1.0000E+12	752.5233	249144432	3.212188879	3.19	92854504.65	751.5160142	1	34909.38258	3.20	[m+h]+	0.376817427	752.5237	208	[m+h]+ |[m+h]+ +1|[m+h]+ +2|[m+h]+ +3|[m+h]+ +4|[m+na]+|[2m+h]+	309212569.1	707047373.4	208	1359	C49H69NO5	[M + H]+	C49H69NO5	0.787437186	195.3220813	195.3220813	0	50	0.967057068	-2.597064183	2.597064183	-1.662087529	752.5236	245.68	1941_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime245.68scanNumNApre
met_2905	0.245801	0.624648	-0.493047	0.433363	-0.888483	0.006148	0.036837	0.945088	-0.739675	0.17837	0.770008	0.1685	-0.182272	0.73439	-0.32793	0.24077	-0.382018	0.24323	-0.749148	0.215607	0.123427	0.803567	-1.243183	0.028833	-0.491726	0.324187	-0.086975	0.711042	-0.558421	0.027653	-0.827117	0.197499	-1.36495	0.037992	-0.731969	0.148958	0.418232	0.402724	1	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	1	pd1074	0	strain	0	strain	mix strain & pd1074	1	1	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	1	2032_(e30)	71110.45313	8.0905E+11	2.597489285	103	0.926189891		760.4916	1.1634E+01	3.26	3.217341222		3.22	0.199888867	3.148746728	0.181262884	760.4920	0.055173533	1.0000E+12	760.4921	14153235	3.256128482	3.15	4117401.284	759.4847887	1	260758.6375	3.22	[m+h]+	0.248243458	760.4925	196	[m+h]+ |[m+h]+ +1|[m+h]+ +2	17238358.85	50332457.9	199	1417	C40H74NO10P	[M + H]+	C40H74NO10P	0.746733668	10.10644179	10.10644179	0	4	0.585879158	-1.7737824	1.7737824	1.169407591	760.5132	145.67	2032_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime145.67scanNumNApre
met_2906	-0.127005	0.797838	-0.571605	0.342585	0.140401	0.638588	-0.129074	0.796658	-0.002769	0.995586	-0.339494	0.52997	-0.252018	0.655128	-0.208502	0.437372	-0.195768	0.521281	-0.436068	0.465474	0.366747	0.462089	-0.370526	0.443429	-0.4597	0.35576	-0.023987	0.915674	-0.17135	0.483093	-0.662336	0.235739	0.317505	0.602536	0.16147	0.731689	0.644807	0.24816	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	2524_(e30)	122300.8359	9.8658E+11	inf	103	inf	m|m+1.0026_1c13	496.5087	4.4599E+01	3.23	3.203784498	1.0000|0.1038	3.20		3.182999849	0.079847068	496.5090	0.027601062	1.0000E+12	496.5090	4593499	3.232408104	3.18	588887.1529	495.5016851	1	336736.065	3.20	[m+h]+	0.147060484	496.5092	149	[m+h]+	1718600.494	13464572.21	149	133	C47H85NO6	[M + K]+	C47H85NO6	1	101.4683173	101.4683173	0	14	0.604830526	-2.384933218	2.384933218	0.441346581	798.6012	383.9	2524_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime383.9scanNumNAprec
met_2907	0.229816	0.639163	0.035983	0.951252	0.062801	0.834564	0.260109	0.64206	0.475657	0.364156	0.199679	0.723338	0.242332	0.652034	0.265878	0.334374	0.274266	0.392513	0.267228	0.655005	-0.079498	0.87506	0.630754	0.195284	0.306577	0.535611	0.181674	0.414227	0.052748	0.827308	-0.026202	0.961386	-0.239981	0.682748	-0.075379	0.872688	-0.056122	0.908898	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0		21495.23828	5.8031E+11	5.000037375	103	0.962484956		775.5083	7.7824E+00	3.22	3.206586806		3.21	0.117706608	3.193488845	0.074446656	775.5090	0.036736726	1.0000E+12	775.5090	2678633.5	3.218240003	3.19	1007286.684	774.5017071		63475.81612	3.21	[m+h]+	0.192984751	775.5106	192	[m+h]+	2422186.913	5840345.639	193																
met_291	-0.006172	0.989916	0.310069	0.608306	-0.553414	0.069787	-0.004421	0.993056	-0.396367	0.435424	-0.114334	0.828915	0.309697	0.565764	0.025878	0.923086	-0.06725	0.827657	0.221493	0.702528	0.041989	0.932643	0.053058	0.911696	-0.986087	0.061752	-0.265731	0.239659	-0.670312	0.009604	-2.300499	0.001691	-1.228416	0.05449	-0.316429	0.506202	-1.188466	0.038491	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	1	pd1074	mix strain & pd1074	1	1	0	strain	0	pd1074	0	strain	1	pd1074	mix strain & pd1074	1		35988.81641	1.0000E+12	9.98802978	7	1.804153929		1330.0945	1.0000E+06	4.86	4.786664617		4.78	0.166677395	4.757011834	0.115317588	1330.0956	0.027567652	1.0000E+12	1330.0956	1811771.875	4.857186741	4.76	683408.7829	1329.088363		117226.7195	4.79	[m+h]+	0.156212717	1330.0969	189	[m+h]+	2669137.504	6675668.371	190																
met_2911	0.103321	0.840624	0.539453	0.414844	0.197798	0.523232	0.635781	0.237324	-0.122645	0.825374	0.326315	0.540748	1.156184	0.053614	0.531664	0.068245	0.337794	0.31153	-0.333734	0.581466	-0.557145	0.266239	-0.088155	0.85073	0.158797	0.746045	0.208279	0.349481	-0.122537	0.611247	0.230534	0.671061	-0.14348	0.805565	0.679707	0.161812	0.045792	0.92628	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	5110_(e30)	126738.0156	1.3298E+11	inf	103	inf		1480.0360	4.5893E+00	3.23	3.208280614		3.21	0.142932415	3.19303988	0.066353132	1480.0378	0.027592947	1.0000E+12	1480.0378	2460107.25	3.231437491	3.19	820947.9402	1479.030492	1	294022.2524	3.21	[m+h]+	0.110236649	1480.0394	188	[m+h]+	1867356.853	4840220.585	188																
met_2912	0.06733	0.894898	0.348862	0.578445	0.061495	0.843641	0.508984	0.332342	-0.465401	0.398539	0.455491	0.395591	0.791277	0.161103	0.292403	0.299467	0.12691	0.696363	-0.831412	0.182237	-0.592179	0.238657	0.131964	0.778271	0.207958	0.676565	0.305039	0.173067	-0.256002	0.293502	0.083102	0.878226	-0.328002	0.577716	0.755353	0.125413	0.134543	0.789126	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0		153360.7656	2.9787E+11	inf	103	inf		1481.0396	4.8331E+00	3.22	3.208387844		3.21	0.200145228	3.189985594	0.064935456	1481.0412	0.036755459	1.0000E+12	1481.0413	2514027.25	3.22334946	3.19	764594.4417	1480.033981		280541.3531	3.21	[m+h]+	0.101032669	1481.0425	188	[m+h]+	1725439.751	5219722.525	188																
met_2913	0.393019	0.453708	-0.313607	0.612579	-0.192394	0.527406	0.732009	0.170328	-0.361976	0.511847	0.710126	0.199026	0.285028	0.603101	0.118671	0.672026	0.059779	0.854578	-0.249387	0.668204	-0.202667	0.686178	-0.818835	0.115373	-0.166902	0.735244	0.022869	0.920138	-0.221566	0.359047	-0.245699	0.662022	-0.269559	0.644105	-0.02089	0.964385	-0.046602	0.925289	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0		90597.625	1.0556E+11	2.998635723	103	0.8470658		1493.0395	5.1971E+00	3.22	3.201182731		3.20		3.129214543	0.084110796	1493.0411	0.045924005	1.0000E+12	1493.0410	2592573	3.220246619	3.13	745047.0111	1492.033772		298712.1491	3.20	[m+h]+	0.147110812	1493.0434	179	[m+h]+	1984403.053	7484520.582	180																
met_2914	-0.144051	0.773348	0.480409	0.424921	-0.448963	0.154161	0.157904	0.78317	-0.233111	0.666905	-0.113025	0.832249	1.240267	0.045114	0.359467	0.216621	0.109747	0.73916	-0.205286	0.740778	-0.678675	0.194304	-0.930319	0.062929	-0.912201	0.081086	-0.379416	0.091174	-0.400831	0.117718	1.009351	0.085033	-1.117359	0.082799	-0.243284	0.615787	-0.442005	0.373013	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	mix strain & pd1074	0	1	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0		257238.3594	1.6842E+11	4.00064895	103	0.874209728		1505.0389	5.1893E+00	3.21	3.20339488		3.20	0.153879813	3.192597003	0.086457501	1505.0412	0.045948902	1.0000E+12	1505.0412	11752889	3.214581352	3.19	2397602.509	1504.033941		752530.9226	3.20	[m+h]+	0.193107338	1505.0428	190	[m+h]+	5575925.371	24440266.26	190																
met_2915	-0.747541	0.143286	-0.078594	0.912909	-0.265427	0.399571	0.318834	0.533543	-0.503188	0.39162	0.438898	0.413058	1.406616	0.024154	0.286971	0.33648	-0.045663	0.893178	-0.346613	0.568198	-0.234782	0.632107	-0.890739	0.074672	-0.205191	0.676371	-0.179131	0.423788	-0.284053	0.24164	0.050219	0.927125	-0.835387	0.172481	0.224777	0.63323	0.078144	0.874039	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	1	strain	mix strain & pd1074	1	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	161_(e30)	71843.79688	8.8083E+10	2.665209251	103	0.810078632		1530.0511	6.5559E+00	3.25	3.214223481		3.21		3.169411497	0.150411805	1530.0531	0.027557619	1.0000E+12	1530.0531	9637769	3.245520282	3.17	2955834.222	1529.045817	1	292789.0305	3.21	[m+h]+	0.211413481	1530.0548	192	[m+h]+	10716990.18	28462732.09	193																
met_2916	-0.019298	0.970418	-0.088243	0.902756	-0.245144	0.434568	0.356384	0.489138	-0.354886	0.527694	0.523871	0.33471	1.091322	0.064322	0.27169	0.352225	0.005586	0.986742	-0.503681	0.410955	-0.398687	0.421433	-0.752692	0.1264	-0.139381	0.776217	-0.00261	0.990753	-0.328405	0.178129	0.204266	0.708078	-1.040137	0.095959	0.292803	0.53763	0.012142	0.980431	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0		52387.09375	1.0256E+11	2.19867775	103	0.790693877		1531.0547	4.6825E+00	3.25	3.214655288		3.21	0.110662921	3.170249036	0.164340989	1531.0566	0.02759921	1.0000E+12	1531.0566	8598683	3.245550338	3.17	2807230.532	1530.049346		109674.3609	3.21	[m+h]+	0.211586493	1531.0584	194	[m+h]+	10681850.69	29664195.12	195																
met_2918	0.161694	0.747397	1.38806	0.041284	0.228114	0.446527	-0.336898	0.552383	-0.218786	0.664973	-0.361721	0.564665	0.733618	0.199282	0.27269	0.339847	0.119144	0.717962	-0.480717	0.44791	0.027262	0.955579	-0.046823	0.921699	-0.113699	0.818495	0.079187	0.726721	0.090569	0.711992	0.517327	0.368035	0.521837	0.378534	0.437376	0.360549	0.026888	0.956058	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	1	strain	0	pd1074	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	3131_(e30)	67771.55469	6.3776E+11	2.626427149	104	1.655655734		850.6320	9.0430E+01	5.74	5.725897139		5.73	0.846428896	5.707401591	0.224121779	850.6325	0.152681485	1.0000E+12	850.6325	20006662	5.743250973	5.71	9000202.671	849.6252021	1	300641.7908	5.73	[m+h]+	0.285192697	850.6330	196	[m+h]+ |[m+h]+ +1|[m+h]+ +2|[m+h]+ +3|[m+na]+	45413175.58	93481701.85	196																
met_2920	-0.369583	0.476363	-1.080296	0.095339	0.257557	0.421595	0.641108	0.230218	0.498117	0.345111	-0.457831	0.404704	0.206954	0.704816	0.167835	0.547742	0.154006	0.635401	1.736497	0.024711	0.085443	0.861161	0.890455	0.076813	0.304597	0.539757	0.083791	0.71174	0.790707	0.003928	2.514639	0.001065	1.040368	0.175774	-0.23451	0.620798	0.508427	0.307789	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	1	0	strain	0	strain	1	strain	1	strain	all strain direction	2	2533_(e30)	133349.4219	1.0000E+12	3.250832769	104	1.501708787	m|m+0.9998_1c13|m+2.0024_2c13|m+3.0067_3c13|m+4.0092_4c13|m+1.9937_cl37@br81	497.4564	1.0000E+06	5.76	5.738693363	1.0000|0.0000|0.0000|0.0000|0.0000|0.0000	5.74	0.625459721	5.715033914	0.125126025	497.4566	0.06436923	1.0000E+12	497.4566	1801979.75	5.758402559	5.72	630103.7137	496.4493342	1	499535.55	5.74	[m+h]+	0.166389564	497.4568	172	[m+h]+ |[m+h]+ +1	2388713.534	6306331.457	172	1796	C41H72N6O8	[M + Na]+	C41H72N6O8	0.477889447	7.628467923	7.628467923	0	4	0.274313023	-3.719576355	3.719576355	3.27195489	799.533	186.66	2533_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime186.66scanNumNApre
