featureID	effect_AUM2073	pval_AUM2073	flag_sig_AUM2073	effect_CB4856	pval_CB4856	flag_sig_CB4856	effect_CX11314	pval_CX11314	flag_sig_CX11314	effect_DL238	pval_DL238	flag_sig_DL238	effect_KJ550	pval_KJ550	flag_sig_KJ550	effect_N2	pval_N2	flag_sig_N2	effect_NS	pval_NS	flag_sig_NS	effect_RB2011	pval_RB2011	flag_sig_RB2011	effect_RB2055	pval_RB2055	flag_sig_RB2055	effect_RB2347	pval_RB2347	flag_sig_RB2347	effect_RB2550	pval_RB2550	flag_sig_RB2550	effect_CM	pval_CM	flag_sig_CM	effect_UGT	pval_UGT	flag_sig_UGT	effect_UGT49	pval_UGT49	flag_sig_UGT49	effect_UGT60	pval_UGT60	flag_sig_UGT60	effect_VC1265	pval_VC1265	flag_sig_VC1265	effect_VC2524	pval_VC2524	flag_sig_VC2524	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_1362	-0.030923	0.953526	0	1.06099	0.135578	0	0.444302	0.397053	0	0.966671	0.079426	0	-0.205779	0.698791	0	-0.557214	0.312105	0	0.415138	0.147133	0	1.108561	0.096117	0	0.374536	0.448253	0	-0.093455	0.842398	0	-0.376738	0.448565	0	-0.24011	0.285413	0	0.355588	0.153263	0	0.136274	0.807462	0	1.101912	0.079487	0	-0.666146	0.181882	0	-0.196201	0.688939	0	1048_(e30)	14175.8623	9.8985E+11	3.285407757	61	1.750696696	m|m+0.5009_1c13|m+0.9958_cl37@br81	438.2626	2.6276E+02	1.42	1.401103485	1.0000|0.0000|0.0000	1.40	0.635999926	1.375852005	0.197790062	438.2628	0.100918353	1.0000E+12	438.2628	12805729	1.42233931	1.38	1506569.725	439.2700924	1	44598.66611	1.40	[m-h]-	0.288190529	438.2631	197	[m-h]- |[m-h]- +1	6137040.553	54824905.07	197	578	C63H76O	[M - H]-	C63H76O	0.97839196	6	6	0	1	0	NaN	NaN	0.895959453	847.5831	292.13	1048_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime292.13scanNumNApre
met_1363	-0.333936	0.578667	0	0.298026	0.619067	0	-0.451638	0.382425	0	-0.001033	0.998359	0	-0.852764	0.133182	0	0.063012	0.906255	0	-0.046041	0.863309	0	0.773208	0.203249	0	-0.801415	0.159116	0	-0.255467	0.588978	0	-0.051285	0.922876	0	-0.443896	0.05664	0	0.035233	0.890174	0	0.037086	0.947742	0	0.343318	0.560237	0	-0.529496	0.277447	0	-0.320283	0.527516	0	1135_(e30)	11911.14648	9.7500E+11	2.906172226	61	1.211271169		450.2626	4.7488E+01	1.41	1.388513661		1.39	0.49021924	1.353738727	0.236737419	450.2629	0.110390939	1.0000E+12	450.2629	13144899	1.410840665	1.35	2657926.978	451.2702152	1	47456.62351	1.39	[m-h]-	0.317191654	450.2631	200	[m-h]- |[m-h]- +1|[m-h]- +2	12783273.7	55108106.9	200																
met_1364	-0.332904	0.504717	0	-0.006597	0.991076	0	-0.989262	0.070273	0	0.182641	0.738122	0	-0.201814	0.705348	0	-0.455261	0.408893	0	-0.327813	0.239684	0	-0.06102	0.915984	0	0.597121	0.242066	0	0.3353	0.483993	0	-0.158987	0.746749	0	-0.102304	0.646166	0	-0.046918	0.845975	0	-0.550962	0.319955	0	-0.157811	0.78702	0	-0.635938	0.18831	0	0.313315	0.532153	0	2212_(e30)	13848.99902	9.8947E+11	3.464327723	61	1.724781016		638.3312	7.1676E+01	1.38	1.364129123		1.36	0.56439762	1.336993133	0.149929389	638.3316	0.088341729	1.0000E+12	638.3316	1000658.875	1.381632437	1.34	217773.5184	639.3388872	1	39832.4633	1.36	[m-h]-	0.211465289	638.3319	190	[m-h]- |[m-h]- +1	879562.5729	3998475.231	190	930	C23H45N17O5	[M - H]-	C23H45N17O5	0.518592965	15.80564721	15.80564721	0	6	0.231858407	-2.836874629	3.822510004	-3.729953664	638.3693	126.88	2212_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime126.88scanNumNApre
met_1403	-0.428065	0.398801	0	-0.768947	0.282946	0	-1.141613	0.048016	1	-0.957625	0.108186	0	-0.184445	0.735797	0	-1.079578	0.071078	0	-1.007339	0.001063	1	-0.8472	0.199503	0	-0.704783	0.165203	0	0.32695	0.489122	0	0.273317	0.57869	0	-0.105965	0.63995	0	-0.434082	0.080197	0	-0.752292	0.182589	0	-0.407077	0.495207	0	0.444206	0.351258	0	-0.949278	0.081164	0	874_(e30)	19731.91602	1.0000E+12	4.01615432	64	1.950947265	m|m+0.5011_1c13|m+0.9955_cl37	407.1893	1.0000E+06	2.77	2.761196739	1.0000|0.0000|0.0000	2.76	0.799314381	2.748670891	0.100973725	407.1896	0.066058545	1.0000E+12	407.1896	2950838.5	2.774535339	2.75	608463.9991	408.1968454	1	42373.53383	2.76	[m-h]-	0.170258118	407.1899	184	[m-h]- |[m-h]- +1	1606499.788	9112344.139	184	1052	C48H91NO9	[M - H]-	C48H91NO9	0.41758794	1	1	0	1	0	NaN	NaN	-2.069991368	824.6604	428.26	874_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime428.26scanNumNApre
met_1408	-0.329558	0.516819	0	0.532712	0.370235	0	-0.439796	0.392393	0	0.839711	0.125151	0	-0.455689	0.406018	0	-0.129031	0.809718	0	0.163457	0.549177	0	0.100841	0.863154	0	-0.460533	0.361459	0	0.635272	0.213848	0	0.719836	0.175782	0	-0.157971	0.4849	0	0.143129	0.55969	0	0.110634	0.840745	0	0.335013	0.566721	0	-0.268032	0.570393	0	-0.378113	0.447098	0	1171_(e30)	60590.58984	8.2587E+11	inf	64	inf		866.5544	1.1167E+02	2.79	2.747834698		2.75	0.300684688	2.721739557	0.209006923	866.5551	0.065898149	1.0000E+12	866.5551	1308594.25	2.789519405	2.72	537572.0445	867.5623422	1	248706.7685	2.75	[m-h]-	0.24774789	866.5562	195	[m-h]- |[m-h]- +1	3522864.586	8134229.477	201																
met_1409	-0.623091	0.245861	0	0.349349	0.550602	0	-0.504078	0.326013	0	0.593068	0.251272	0	-0.8494	0.138284	0	-0.060761	0.910371	0	0.080401	0.764445	0	0.224636	0.699603	0	-0.42123	0.396555	0	0.378746	0.451407	0	0.306655	0.545477	0	-0.4064	0.077906	0	0.033296	0.891074	0	-0.023338	0.967345	0	0.164894	0.776941	0	-0.62812	0.194183	0	-0.420175	0.396114	0	1270_(e30)	13580.66113	6.5979E+11	3.373741668	64	1.492094833		882.5493	2.5306E+01	2.76	2.733736078		2.73	0.543526185	2.717768507	0.17535735	882.5499	0.084743594	1.0000E+12	882.5498	6377026.5	2.762653157	2.72	2375643.949	883.5570478	1	58193.18568	2.73	[m-h]-	0.227862985	882.5509	194	[m-h]- |[m-h]- +1	11695615.7	32142887.76	194																
met_1444	0.560336	0.304327	0	0.1814	0.773997	0	0.675187	0.267691	0	-0.405738	0.445741	0	0.906788	0.114495	0	-0.018555	0.97234	0	0.063495	0.82431	0	-0.875957	0.155386	0	0.278071	0.571342	0	-0.189561	0.699225	0	0.59181	0.241068	0	0.356554	0.121309	0	0.146955	0.549331	0	0.026355	0.96293	0	0.425254	0.477326	0	-0.03525	0.939864	0	0.812217	0.115453	0	818_(e30)	10398.80664	7.7949E+11	6.006342786	64	1.633355583		818.4978	4.7175E+01	2.78	2.761043944		2.76	0.389331854	2.743919484	0.218853676	818.4982	0.076298029	1.0000E+12	818.4983	11487737	2.783677731	2.74	652342.4674	819.5055858	1	34480.76679	2.76	[m-h]-	0.322304328	818.4992	195	[m-h]-	2802277.697	43065783.53	195	1340	C56H69NO4	[M - H]-	C56H69NO4	0.174371859	23.15664656	23.15664656	0	6	0.528363229	-2.791050789	2.791050789	4.907353559	818.5194	157.22	818_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime157.22scanNumNApre
met_1445	0.7622	0.167429	0	0.370606	0.554645	0	0.875806	0.149505	0	0.547543	0.286778	0	1.109508	0.0553	0	0.221226	0.681825	0	0.492899	0.081775	0	-0.688231	0.253068	0	0.552402	0.269578	0	-0.069978	0.888729	0	0.799216	0.121105	0	0.524219	0.025334	1	0.356868	0.153023	0	0.037312	0.948106	0	0.926104	0.145056	0	0.06002	0.897881	0	1.109999	0.041761	1		17108.50781	9.4211E+11	3.744031082	64	1.513373724		819.5012	3.1093E+02	2.78	2.761937549		2.76	0.332801907	2.739918328	0.197819093	819.5017	0.075246073	1.0000E+12	819.5017	5700018.5	2.782820743	2.74	323086.8567	820.5090074		61051.13813	2.76	[m-h]-	0.302777558	819.5023	190	[m-h]-	1369611.07	21359215.91	190																
met_1456	-0.41285	0.406029	0	-0.576674	0.384847	0	-0.390992	0.449559	0	0.297813	0.57835	0	-0.179961	0.735403	0	0.273037	0.621938	0	-0.066171	0.813178	0	0.147188	0.805514	0	0.062801	0.898142	0	-0.048622	0.917912	0	0.504672	0.313016	0	0.085681	0.698987	0	0.107649	0.656906	0	-0.055039	0.922354	0	-0.232748	0.689826	0	0.479513	0.317856	0	0.553159	0.271076	0	857_(e30)	11620.70508	3.0732E+11	3.56361269	65	0.920157905		822.5291	7.9487E+02	3.30	3.261170818		3.26	0.230579587	3.225416401	0.356151539	822.5298	0.134921527	1.0000E+12	822.5298	40702248	3.295979335	3.23	9301511.189	823.5370991	1	50184.90992	3.26	[m-h]-	0.496785137	822.5303	205	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[m-h]- +4|[m-2h+k]- |[m-2h+k]- +1	62426702.13	211132768.1	205	1180	C44H73N9O6	[M - H]-	C44H73N9O6	0.291457286	1	1	0	1	0	NaN	NaN	-3.531183458	822.5582	359.17	857_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime359.17scanNumNApre
met_1458	0.346995	0.503328	0	-0.393466	0.519628	0	0.059671	0.912411	0	-0.537808	0.305098	0	0.922899	0.107761	0	-0.315832	0.558495	0	-0.295982	0.283229	0	-0.696732	0.246596	0	0.098713	0.841953	0	-0.970248	0.082657	0	-0.195248	0.691783	0	0.151511	0.517624	0	-0.503231	0.049374	1	-0.969461	0.165312	0	-1.503042	0.024601	1	-0.207724	0.658483	0	0.723374	0.161162	0	421_(e30)	24006.24805	1.0000E+12	1.66838252	65	0.982461289		758.4767	1.0000E+06	3.23	3.216962932		3.22	0.499162622	3.203523207	0.223569708	758.4771	0.114703244	1.0000E+12	758.4771	3846532.5	3.228522804	3.20	1098220.239	759.4843309	1	97939.07646	3.22	[m-h]-	0.299644174	758.4777	196	[m-h]- |[m-h]- +1|[m-h]- +2	4584443.633	16100845.2	196	1082	C40H74NO10P	[M - H]-	C40H74NO10P	0.368844221	12.14850181	12.14850181	0	4	0.40569395	-2.169833883	2.169833883	0.583065445	758.4982	282.66	421_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime282.66scanNumNApre
met_1504	-0.05113	0.917169	0	-0.196868	0.736392	0	-0.319541	0.540671	0	0.203914	0.693274	0	0.006816	0.990153	0	-0.598592	0.280255	0	-0.215815	0.42636	0	-0.272969	0.63897	0	-0.901074	0.088153	0	0.270019	0.573757	0	0.409277	0.416046	0	-0.140259	0.529923	0	-0.202487	0.407871	0	0.163973	0.763589	0	-0.530871	0.36943	0	-0.566749	0.241618	0	-0.341497	0.492976	0	476_(e30)	36471.95313	8.8265E+11	2.39424189	69	1.304007505		768.4821	2.2218E+02	2.82	2.784281123		2.78	0.645680958	2.75851086	0.20620333	768.4826	0.141700599	1.0000E+12	768.4826	2065084.75	2.824783514	2.76	560936.315	769.4898932	1	181110.7422	2.78	[m-h]-	0.303792237	768.4830	196	[m-h]- |[m-h]- +1|[m-h]- +2	2791657.281	8772549.024	196	103	C42H76NO9P	[M - H]-	C42H76NO9P	1	31.96074932	31.96074932	0	11	0.876325424	-2.293695219	2.293695219	0.13898179	768.5186	336.26	476_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime336.26scanNumNApre
met_1505	0.377374	0.466479	0	-0.63293	0.318622	0	0.862697	0.108898	0	-0.096507	0.847566	0	0.784259	0.157223	0	0.069998	0.896257	0	0.094799	0.728834	0	-0.401035	0.493951	0	0.052835	0.913796	0	-0.519214	0.310082	0	-0.520945	0.298265	0	0.319651	0.164607	0	-0.291904	0.232235	0	-0.46449	0.443488	0	-0.205564	0.724805	0	0.395482	0.404556	0	0.631788	0.22667	0	1178_(e30)	26531.9043	9.5918E+11	6.33543907	69	2.304231108		868.5120	1.4879E+02	2.81	2.794310069		2.79	0.301392996	2.781600797	0.197934451	868.5132	0.09433067	1.0000E+12	868.5132	2756601	2.80969213	2.78	512581.4913	869.5205139	1	96910.54192	2.79	[m-h]-	0.282403018	868.5138	196	[m-h]- |[m-h]- +1	2092979.65	8045866.515	196																
met_1515	0.027726	0.9547	0	-1.498936	0.0278	1	-0.250513	0.677809	0	-1.07522	0.090218	0	-0.549261	0.340312	0	0.910473	0.118527	0	-0.378774	0.223521	0	0.455564	0.438266	0	-0.009176	0.985007	0	0.554282	0.254428	0	-0.104397	0.831584	0	0.112377	0.619862	0	0.115045	0.631824	0	0.308995	0.583996	0	0.060056	0.917587	0	0.867248	0.081169	0	-0.530195	0.288884	0	1226_(e30)	11623.30957	2.6794E+11	3.492460775	70	1.978841551		876.5751	5.6495E+03	3.87	3.856707472		3.86	0.637027695	3.835840023	0.265951843	876.5756	0.087262257	1.0000E+12	876.5756	42959700	3.870675076	3.84	20747975.03	877.5828601	1	43627.03551	3.86	[m-h]-	0.365195031	876.5767	209	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[m-h]- +4	102247619.4	226977193.3	209																
met_1547	-0.269847	0.582652	0	0.694589	0.313519	0	-0.127425	0.829048	0	-1.076307	0.068826	0	0.122038	0.832701	0	0.706487	0.209304	0	0.022884	0.939521	0	0.058822	0.918905	0	0.034214	0.944327	0	0.634662	0.188692	0	0.079442	0.871139	0	0.197845	0.388905	0	0.138599	0.568118	0	0.89152	0.144445	0	-0.233181	0.68873	0	1.134876	0.031345	1	-0.584489	0.246272	0		20378.60156	1.0000E+12	7.021244197	70	1.076503892		1709.1475	1.0000E+06	3.88	3.85677639		3.86	0.165675992	3.834922077	0.105699444	1709.1501	0.066006715	1.0000E+12	1709.1500	664919.375	3.877872766	3.83	243516.2796	1710.157289		51154.66075	3.86	[m-h]-	0.158978903	1709.1533	193	[m-h]-	758353.3482	2132015.343	193																
met_1559	0.393478	0.444545	0	-0.045384	0.944159	0	0.229405	0.676847	0	-0.810033	0.142509	0	0.31665	0.559491	0	0.122646	0.818791	0	-0.126752	0.654708	0	-1.812301	0.013912	1	-0.126189	0.800505	0	-1.09966	0.044746	1	-0.386372	0.437741	0	-0.179138	0.449119	0	-0.543999	0.035983	1	-0.954256	0.161871	0	-0.223384	0.707243	0	-1.195404	0.027791	1	0.493263	0.326255	0	1001_(e30)	10728.92188	1.0000E+12	5.002481414	71	2.345863473		842.4966	1.0000E+06	2.77	2.701803612		2.70	0.601096141	2.682015166	0.189820152	842.4978	0.075451996	1.0000E+12	842.4979	16438761	2.768675394	2.68	1520773.466	843.5051767	1	64098.30717	2.70	[m-h]-	0.275528302	842.4985	192	[m-h]-	4913871.725	46696639.75	192	1369	C42H69N9O9	[M - H]-	C42H69N9O9	0.153266332	1	1	0	1	0	NaN	NaN	4.927681831	842.5187	222.09	1001_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime222.09scanNumNApre
met_1560	0.797832	0.12458	0	0.998462	0.111078	0	0.389001	0.487677	0	0.385167	0.452901	0	0.280202	0.601782	0	0.182108	0.735476	0	0.452647	0.103081	0	-1.356171	0.043825	1	-0.035378	0.942909	0	-0.849631	0.091491	0	-0.165595	0.73637	0	-0.065701	0.776457	0	-0.373397	0.141112	0	-0.914393	0.173801	0	0.016794	0.97726	0	-1.155182	0.02783	1	0.606642	0.229025	0		15460.25977	9.9465E+11	11.04238969	71	2.565347489		843.5006	9.6702E+02	2.77	2.702299524		2.70	0.57178611	2.68700142	0.169820947	843.5014	0.075227413	1.0000E+12	843.5014	8253621	2.770128236	2.69	785142.3506	844.50864		60945.80255	2.70	[m-h]-	0.247143565	843.5018	185	[m-h]-	2502531.522	23686331.97	187																
met_1568	0.362848	0.485135	0	-0.491846	0.42286	0	-0.114163	0.81992	0	-1.112676	0.049851	1	1.188069	0.04604	1	0.222022	0.67927	0	-0.336725	0.221074	0	-0.53547	0.367499	0	0.156002	0.753933	0	-0.30476	0.57262	0	0.231678	0.650118	0	0.565796	0.017719	1	-0.222487	0.367135	0	-0.11998	0.824658	0	-1.401202	0.032902	1	0.653298	0.186932	0	1.024484	0.053964	0	593_(e30)	135498.125	8.2143E+11	3.163881537	72	1.683361486		786.5081	3.7759E+02	3.65	3.632652945		3.63	0.874538265	3.620210043	0.191992997	786.5086	0.131892678	1.0000E+12	786.5087	6309895.5	3.645429383	3.62	2564473.871	787.5159416	1	493957.5779	3.63	[m-h]-	0.282103489	786.5094	196	[m-h]- |[m-h]- +1|[m-h]- +2	10015289.81	22490808.57	196	715	C42H78NO10P	[M - H]-	C42H78NO10P	0.872864322	6.85900678	6.85900678	0	3	0.554413747	-2.580158909	2.580158909	-3.379255813	786.5264	332.81	593_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime332.81scanNumNApre
met_1569	-0.324989	0.509113	0	-0.886211	0.158191	0	1.105187	0.04761	1	-0.040922	0.93545	0	-0.291755	0.58404	0	0.101356	0.850509	0	0.113793	0.68018	0	0.32841	0.581672	0	0.440433	0.379423	0	-0.682136	0.167646	0	0.100076	0.838493	0	-0.279978	0.206463	0	0.342077	0.157223	0	0.519761	0.349682	0	0.36791	0.529885	0	-0.352152	0.455799	0	0.251071	0.609627	0	869_(e30)	14880.56836	3.2258E+10	6.769324402	72	3.458045374		824.5451	1.2724E+03	3.64	3.635108929		3.64	1.200435741	3.621370383	0.32228422	824.5458	0.084143597	1.0000E+12	824.5459	66915208	3.644900579	3.62	19672875.33	825.5531456	1	103487.9428	3.64	[m-h]-	0.404431392	824.5462	93	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	127280477.9	375898399.8	93	700	C44H75N9O6	[M - H]-	C44H75N9O6	0.894472362	7.985541325	7.985541325	0	3	0.1160619	3.639268472	3.639268472	3.693192691	824.5798	398.92	869_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime398.92scanNumNApre
met_1582	0.400767	0.428101	0	1.101987	0.088973	0	0.523867	0.342736	0	-0.425317	0.410945	0	0.195312	0.714393	0	0.326205	0.547389	0	0.30181	0.280205	0	0.044801	0.938199	0	0.424393	0.393107	0	0.303845	0.519395	0	-0.380879	0.446197	0	0.157992	0.474328	0	0.331537	0.179838	0	1.13298	0.060308	0	0.770451	0.216519	0	0.260152	0.580035	0	-0.382646	0.440369	0	1372_(e30)	20164.79688	9.9490E+11	2.00321897	72	0.895556894		900.5752	8.7879E+02	3.64	3.622049334		3.62	0.422492242	3.607021457	0.192967902	900.5756	0.095505889	1.0000E+12	900.5756	796005.5625	3.638733546	3.61	247657.995	901.582869	1	64611.71155	3.62	[m-h]-	0.271645104	900.5762	196	[m-h]-	1163199.831	4008476.701	196																
met_1588	0.319148	0.52863	0	-1.954078	0.008783	1	0.502456	0.33776	0	-0.928699	0.086739	0	-0.222275	0.674991	0	-0.396632	0.48162	0	-0.508255	0.078454	0	-1.132971	0.076789	0	0.465683	0.349133	0	-0.695905	0.157123	0	0.262461	0.601791	0	0.214275	0.345553	0	-0.080693	0.744286	0	-0.641605	0.266863	0	0.153607	0.793283	0	1.011011	0.046147	1	0.677955	0.180727	0	757_(e30)	39295.05859	1.0256E+11	4.154168305	73	1.282240866		808.5136	1.6321E+01	3.13	3.113843798		3.11	0.275576586	3.10088364	0.238287837	808.5141	0.112397499	1.0000E+12	808.5142	4961702.5	3.129957591	3.10	2064945.53	773.5447523	1	239183.1543	3.11	[m+cl]-	0.386996231	808.5146	195	[m+cl]-|[m-2h+k]-	7778379.098	17394989.51	195	219	C44H76NO10P	[M - H]-	C44H76NO10P	1	15.8401388	15.8401388	0	4	0.642743009	-5.349682625	5.349682625	2.464010074	808.5154	244.19	757_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime244.19scanNumNApre
met_1589	0.427467	0.409646	0	-0.709255	0.243499	0	0.080992	0.88044	0	-0.204837	0.684285	0	0.424961	0.426789	0	-0.31456	0.56512	0	-0.260286	0.340009	0	-0.236126	0.685391	0	0.149543	0.760019	0	-0.584326	0.257349	0	-0.297832	0.547267	0	-0.000707	0.997516	0	-0.317977	0.189989	0	-0.858599	0.137399	0	-0.552407	0.355681	0	-0.433302	0.369402	0	0.232141	0.636032	0	944_(e30)	40364.26953	1.0714E+11	2.993871212	73	1.585583367		834.5293	2.3793E+01	3.15	3.13532414		3.13	0.733809563	3.124557652	0.206377371	834.5303	0.124094966	1.0000E+12	834.5304	3502812.5	3.147647195	3.12	1057959.768	835.5376399	1	151803.5907	3.14	[m-h]-	0.35510751	834.5308	196	[m-h]- |[m-h]- +1|[m-h]- +2	4533244.993	14809756.23	196	1095	C45H77N3O11	[M - H]-	C45H77N3O11	0.355778894	16.79291277	16.79291277	0	6	0.327099567	-2.561634673	2.561634673	4.033503597	834.5519	173.35	944_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime173.35scanNumNApre
met_1601	0.469169	0.376589	0	-0.946036	0.127615	0	0.803475	0.133085	0	0.050108	0.920232	0	-0.002994	0.995495	0	-0.021169	0.968814	0	0.035738	0.895556	0	0.082106	0.887057	0	-0.103317	0.832865	0	-0.380606	0.420879	0	-0.349585	0.495442	0	-0.113806	0.609476	0	0.039042	0.872107	0	0.768682	0.177098	0	-0.064922	0.911184	0	-0.130483	0.780329	0	-0.412796	0.409162	0	985_(e30)	11764.15918	1.0680E+11	6.002064209	74	0.9482925		840.5752	3.2733E+02	4.24	4.212694529		4.21	0.349025519	4.186044271	0.247301898	840.5758	0.14861064	1.0000E+12	840.5757	24500174	4.23809523	4.19	7897290.324	805.6063129	1	59782.56818	4.21	[m+cl]-	0.579451619	840.5765	206	[m+cl]- |[m+cl]- +1|[m+cl]- +2|[m-2h+k]-|[m+cl]- +3|[m+cl]- +4	48368900.07	139109924.1	206	98	C46H84NO10P	[M - H]-	C46H84NO10P	1	32.95547775	32.95547775	0	14	0.899879057	-3.27038197	3.27038197	0.58523417	840.5765	263.19	985_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime263.19scanNumNApre
met_1602	0.219318	0.667104	0	0.708803	0.239155	0	1.186331	0.035661	1	0.774052	0.14526	0	0.015761	0.976145	0	0.295629	0.585725	0	0.734051	0.008548	1	0.600143	0.314824	0	1.041768	0.075244	0	0.403647	0.40145	0	-0.102324	0.84191	0	0.153521	0.492731	0	0.792959	0.002731	1	1.285573	0.033846	1	1.714317	0.014467	1	0.582966	0.225262	0	-0.54281	0.285473	0		10902.20508	3.0052E+11	4.496897467	74	1.743711618		841.5789	5.6490E+02	4.39	4.369760098		4.37	0.294366781	4.339745648	0.193566706	841.5796	0.096201586	1.0000E+12	841.5796	8249591.5	4.38754051	4.34	3102198.396	806.6101834		46619.7428	4.37	[m+cl]-	0.508093162	841.5804	193	[m+cl]-|[m-2h+k]-	16939648.07	50811082.98	193																
met_1604	0.208373	0.672551	0	0.56992	0.336938	0	0.880823	0.102412	0	0.050892	0.919257	0	0.517993	0.347314	0	0.408728	0.458804	0	0.457589	0.092349	0	0.22054	0.706565	0	0.829195	0.112877	0	-0.000932	0.998538	0	0.459048	0.3789	0	0.469492	0.042172	1	0.252541	0.319704	0	0.679837	0.223871	0	-1.737986	0.012181	1	0.372368	0.4331	0	1.516409	0.008376	1	303_(e30)	11784.78027	3.4849E+11	4.17341446	74	2.361817711		738.5084	7.9601E+01	4.37	4.350959707		4.35	0.998643394	4.330952517	0.209849229	738.5088	0.077350027	1.0000E+12	738.5088	6499493.5	4.374584085	4.33	2999997.156	739.5160825	1	27966.2027	4.35	[m-h]-	0.289546784	738.5091	198	[m-h]- |[m-h]- +1	13968681.57	34653510.84	198	107	C41H74NO8P	[M - H]-	C41H74NO8P	1	31.59223427	31.59223427	0	18	0.915060297	-3.320837235	3.320837235	0.773849036	738.5085	245.77	303_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime245.77scanNumNApre
met_1605	0.701796	0.167691	0	-0.081004	0.905882	0	0.118187	0.81351	0	-0.427205	0.402391	0	-0.027865	0.95898	0	-0.260585	0.635953	0	-0.166179	0.54515	0	-0.115898	0.842337	0	-0.56791	0.259652	0	-0.231061	0.66225	0	0.30737	0.578308	0	0.431638	0.061875	0	-0.088549	0.721289	0	0.323059	0.555102	0	-0.343916	0.569293	0	0.835069	0.092853	0	0.760631	0.137248	0	457_(e30)	13235.69434	1.4851E+10	2.196207189	74	0.901963845		764.5232	2.1825E+01	4.23	4.209155489		4.21	0.443903536	4.190849856	0.220887835	764.5237	0.077471095	1.0000E+12	764.5237	21224574	4.225642081	4.19	4610867.032	765.5309434	1	37111.47944	4.21	[m-h]-	0.279819934	764.5247	202	[m-h]- |[m-h]- +1|[m-h]- +2	23956655.72	77405681.28	202	87	C43H76NO8P	[M - H]-	C43H76NO8P	1	35.74214875	35.74214875	0	11	0.622184133	-2.701139196	2.701139196	1.336032994	764.5246	257.77	457_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime257.77scanNumNApre
met_1607	0.068283	0.890575	0	0.720097	0.23267	0	1.090754	0.049198	1	0.756203	0.15406	0	0.057897	0.912591	0	0.257027	0.635572	0	0.701511	0.011585	1	0.619436	0.30131	0	1.05964	0.058314	0	0.160159	0.739486	0	-0.303846	0.558272	0	0.051251	0.817866	0	0.667742	0.010261	1	1.046958	0.075638	0	1.30061	0.053228	0	0.457577	0.33577	0	-0.569916	0.266569	0	986_(e30)	10664.34473	1.0660E+11	5.391283744	74	1.902179206		840.5756	7.4770E+02	4.39	4.370219224		4.37	0.294366781	4.349652253	0.200947234	840.5761	0.087118856	1.0000E+12	840.5761	15942824	4.394393696	4.35	5847211.784	841.5833923	1	36142.91702	4.37	[m-h]-	0.536304886	840.5768	197	[m-h]-	32344496.21	98600828.71	197	754	C49H83N3O8	[M - H]-	C49H83N3O8	0.827638191	1	1	0	1	0	NaN	NaN	1.617673705	840.6121	342.43	986_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime342.43scanNumNApre
