primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0024230,Hs2st,2L,19442833,19444761,-,19440833,19446761,2,19442298;19443973,3.5e-10;4.6e-09
FBgn0264264,CR43764,2L,15295636,15297413,-,15293636,15299413,0,,
FBgn0259989,CG42486,2L,11843137,11844012,+,11841137,11846012,1,11841580,2.6e-09
FBgn0264345,CR43801,2L,6074251,6074796,-,6072251,6076796,0,,
FBgn0264950,CR44119,2L,8201557,8205298,+,8199557,8207298,1,8205811,2.6e-09
FBgn0031228,CG11455,2L,114726,156030,+,112726,158030,4,119712;137844;151696;157084,4.6e-09;2.6e-09;5.9e-09;2.6e-09
FBgn0032863,Cdc23,2L,20459342,20461729,+,20457342,20463729,0,,
FBgn0032115,CG4438,2L,9396999,9397988,-,9394999,9399988,3,9396956;9398180;9399962,1.5e-10;4.6e-09;3.5e-10
FBgn0051710,CG31710,2L,9702442,9705954,-,9700442,9707954,1,9702168,2.6e-09
FBgn0032047,CG13088,2L,8488981,8490546,+,8486981,8492546,1,8488541,2.6e-09
FBgn0032335,CG14915,2L,11071027,11071532,+,11069027,11073532,0,,
FBgn0005617,msl-1,2L,18683720,18688800,-,18681720,18690800,4,18682229;18684685;18685702;18690408,2.6e-09;2.6e-09;4.6e-09;4.0e-10
FBgn0032049,Bace,2L,8495108,8496307,-,8493108,8498307,0,,
FBgn0265942,CR44729,2L,14273721,14274454,-,14271721,14276454,1,14271738,5.9e-09
FBgn0032491,CG16815,2L,13229832,13230612,+,13227832,13232612,3,13228832;13230160;13231578,2.6e-09;4.0e-10;2.6e-09
FBgn0262449,mir-2b-2,2L,19570182,19570264,-,19568182,19572264,0,,
FBgn0046212,CG15841,2L,11591339,11591678,-,11589339,11593678,1,11591316,3.5e-10
FBgn0031717,Oscillin,2L,5547086,5549614,+,5545086,5551614,2,5547362;5551576,4.6e-09;2.6e-09
FBgn0261831,CG42763,2L,8144391,8145107,-,8142391,8147107,2,8143506;8145729,2.6e-09;4.6e-09
FBgn0031515,CG9664,2L,3291245,3294706,-,3289245,3296706,1,3289872,2.6e-09
FBgn0028936,NimB5,2L,13970529,13972173,+,13968529,13974173,3,13969188;13973086;13974169,3.5e-10;2.6e-09;2.6e-09
FBgn0044811,TotF,2L,19911815,19912377,-,19909815,19914377,1,19910748,4.6e-09
FBgn0032445,CG6153,2L,12692993,12693939,+,12690993,12695939,0,,
FBgn0003961,Uro,2L,7780085,7781415,+,7778085,7783415,1,7783223,5.9e-09
FBgn0015299,Ssb-c31a,2L,8211347,8211938,+,8209347,8213938,2,8210125;8213401,2.6e-09;3.5e-10
FBgn0262353,CR43051,2L,12507928,12508504,+,12505928,12510504,1,12507863,5.9e-09
FBgn0053644,CG33644,2L,13532085,13532636,+,13530085,13534636,0,,
FBgn0032140,CG13117,2L,9736645,9737795,+,9734645,9739795,2,9736123;9737970,2.6e-09;5.9e-09
FBgn0260451,CG14042,2L,5038053,5040818,+,5036053,5042818,0,,
FBgn0031304,CG4552,2L,1129316,1132411,+,1127316,1134411,0,,
FBgn0053834,His1:CG33834,2L,21486496,21487518,+,21484496,21489518,1,21486191,4.6e-09
FBgn0031721,CG14017,2L,5553897,5555137,+,5551897,5557137,0,,
FBgn0031395,CG10874,2L,2189913,2192386,-,2187913,2194386,1,2193163,4.6e-09
FBgn0031263,CG2789,2L,559612,560523,+,557612,562523,2,558817;560336,4.0e-10;2.6e-09
FBgn0026438,Eaat2,2L,737212,744395,-,735212,746395,1,737370,3.5e-10
FBgn0011239,ms(2)35Ci,2L,15292468,15294136,+,15290468,15296136,1,15290990,5.9e-09
FBgn0042126,CG18788,2L,12034190,12036131,+,12032190,12038131,0,,
FBgn0032633,Lrch,2L,17367511,17384115,-,17365511,17386115,5,17368514;17377655;17379696;17379787;17382417,2.6e-09;4.6e-09;3.5e-10;5.9e-09;2.6e-09
FBgn0010265,RpS13,2L,8363699,8364609,-,8361699,8366609,0,,
FBgn0265828,CR44617,2L,9119582,9120040,+,9117582,9122040,1,9119325,1.5e-10
FBgn0250907,Cht3,2L,22892306,22918647,-,22890306,22920647,8,22893525;22898430;22900398;22904173;22911383;22912162;22912576;22916322,3.5e-10;5.9e-09;1.5e-10;4.6e-09;4.6e-09;4.0e-10;2.6e-09;4.6e-09
FBgn0031737,obst-E,2L,5762553,5766142,-,5760553,5768142,0,,
FBgn0261606,RpL27A,2L,4457186,4458364,-,4455186,4460364,0,,
FBgn0032626,CG12620,2L,17087641,17089186,+,17085641,17091186,0,,
FBgn0028433,Ggamma30A,2L,9256563,9302494,+,9254563,9304494,9,9263351;9271539;9273716;9279007;9280917;9289434;9296120;9298553;9301252,2.6e-09;4.6e-09;4.6e-09;3.5e-10;4.6e-09;3.5e-10;2.6e-09;4.6e-09;2.6e-09
FBgn0264544,CG43923,2L,15675582,15676102,-,15673582,15678102,0,,
FBgn0031950,Herp,2L,7796308,7799846,-,7794308,7801846,0,,
FBgn0016978,snRNP-U1-70K,2L,6968711,6971737,-,6966711,6973737,2,6967734;6971643,2.6e-09;5.9e-09
FBgn0031213,galectin,2L,71757,76211,+,69757,78211,3,73115;73829;75731,4.6e-09;4.6e-09;4.6e-09
FBgn0264365,CR43817,2L,18805445,18806205,-,18803445,18808205,0,,
FBgn0046113,GluRIIC,2L,914086,917805,+,912086,919805,1,917694,3.5e-10
FBgn0032421,crok,2L,12172981,12174091,+,12170981,12176091,2,12173790;12175782,3.5e-10;2.6e-09
FBgn0051679,Tengl3,2L,2237076,2238251,-,2235076,2240251,0,,
FBgn0031483,CG9641,2L,2974859,2976859,-,2972859,2978859,0,,
FBgn0265813,CR44602,2L,15809342,15810319,-,15807342,15812319,1,15809779,3.5e-10
FBgn0263866,CR43713,2L,5431842,5432626,+,5429842,5434626,0,,
FBgn0021761,Nup154,2L,11004820,11010921,+,11002820,11012921,0,,
FBgn0262000,CG42818,2L,16241939,16245559,+,16239939,16247559,0,,
FBgn0002044,swm,2L,19493251,19497978,+,19491251,19499978,0,,
FBgn0265138,Gr22c,2L,1790617,1791823,-,1788617,1793823,3,1789330;1790488;1793093,4.6e-09;2.6e-09;2.6e-09
FBgn0264886,CR44077,2L,3817724,3818534,+,3815724,3820534,0,,
FBgn0031501,CG17261,2L,3042551,3043593,+,3040551,3045593,0,,
FBgn0264362,CG43814,2L,18804491,18805347,-,18802491,18807347,0,,
FBgn0032966,CG1421,2L,21903062,21903739,+,21901062,21905739,1,21904619,5.9e-09
FBgn0053196,dp,2L,4477462,4614300,-,4475462,4616300,33,4491107;4492197;4526006;4529389;4534012;4535586;4536198;4537422;4538949;4539256;4540171;4542005;4542308;4542917;4543529;4543835;4544141;4545059;4545365;4545671;4545977;4564247;4573849;4578589;4578721;4582288;4591286;4592834;4595850;4596309;4598640;4602628;4606989,4.0e-10;3.5e-10;4.6e-09;4.0e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;1.5e-10;2.6e-09;3.5e-10;4.6e-09;4.6e-09;4.6e-09;4.6e-09;2.6e-09;2.6e-09;4.0e-10;3.5e-10;4.6e-09;2.6e-09
FBgn0032420,CG6583,2L,12171204,12172586,-,12169204,12174586,1,12173790,3.5e-10
FBgn0028694,Rpn11,2L,5058404,5059790,-,5056404,5061790,1,5059765,4.6e-09
FBgn0032551,CG18636,2L,14783342,14784586,-,14781342,14786586,2,14782671;14784106,3.5e-10;5.9e-09
FBgn0028990,Spn27A,2L,6671065,6673347,-,6669065,6675347,2,6674201;6674710,3.5e-10;4.6e-09
FBgn0032022,CG14275,2L,8327456,8332911,+,8325456,8334911,1,8332191,2.6e-09
FBgn0028425,JhI-21,2L,12051755,12055985,-,12049755,12057985,1,12051737,3.5e-10
FBgn0003607,Su(var)205,2L,8209626,8211122,-,8207626,8213122,2,8209270;8210125,2.6e-09;2.6e-09
FBgn0265369,CR44310,2L,3616296,3617619,+,3614296,3619619,1,3616597,3.5e-10
FBgn0051648,CG31648,2L,5526962,5527854,+,5524962,5529854,0,,
FBgn0263091,CR43359,2L,22340622,22341291,+,22338622,22343291,2,22338969;22340119,4.6e-09;2.6e-09
FBgn0032478,CG5458,2L,13183450,13184875,+,13181450,13186875,0,,
FBgn0031851,CG11188,2L,6717625,6719389,+,6715625,6721389,0,,
FBgn0031611,CG17840,2L,4465174,4468022,+,4463174,4470022,1,4463789,4.6e-09
FBgn0031559,CG3513,2L,3692699,3693182,-,3690699,3695182,0,,
FBgn0053129,CG33129,2L,10964903,10970275,-,10962903,10972275,0,,
FBgn0264884,CR44075,2L,1872693,1873511,+,1870693,1875511,2,1874435;1875416,1.5e-10;4.6e-09
FBgn0028857,CG12448,2L,15941441,15942854,+,15939441,15944854,1,15942693,4.6e-09
FBgn0032723,ssp3,2L,18916347,18943960,-,18914347,18945960,8,18915303;18916245;18924332;18925931;18930950;18933655;18942405;18943205,2.6e-09;4.0e-10;4.6e-09;4.6e-09;3.5e-10;1.5e-10;4.6e-09;2.6e-09
FBgn0032143,CG4017,2L,9767058,9768727,+,9765058,9770727,0,,
FBgn0028867,CR15280,2L,14781715,14783110,-,14779715,14785110,2,14782671;14784106,3.5e-10;5.9e-09
FBgn0031690,CG7742,2L,5212395,5214895,-,5210395,5216895,1,5216789,4.6e-09
FBgn0264875,CR44066,2L,2186975,2187970,-,2184975,2189970,0,,
FBgn0053857,His3:CG33857,2L,21524952,21525480,+,21522952,21527480,1,21526153,4.6e-09
FBgn0265544,CR44394,2L,17175763,17176385,+,17173763,17178385,1,17176533,5.9e-09
FBgn0265452,CR44352,2L,9025634,9031836,-,9023634,9033836,3,9024685;9025660;9033073,3.5e-10;2.6e-09;2.6e-09
FBgn0053303,CG33303,2L,10373369,10375757,-,10371369,10377757,1,10377582,2.6e-09
FBgn0032205,CG4957,2L,10268872,10269904,+,10266872,10271904,2,10269945;10271740,3.5e-10;2.6e-09
FBgn0024314,Plap,2L,1167172,1170079,-,1165172,1172079,0,,
FBgn0032170,CG4658,2L,9957287,9960168,+,9955287,9962168,0,,
FBgn0003732,Top2,2L,19447365,19453490,-,19445365,19455490,0,,
FBgn0263561,mir-4984,2L,8141540,8141662,-,8139540,8143662,2,8142144;8143506,2.6e-09;2.6e-09
FBgn0025608,Faf,2L,18706010,18708688,-,18704010,18710688,2,18705125;18706035,5.9e-09;4.6e-09
FBgn0053903,His4:CG33903,2L,21439589,21440001,-,21437589,21442001,0,,
FBgn0027568,Cand1,2L,10358134,10362707,-,10356134,10364707,1,10356487,2.6e-09
FBgn0265069,CR44180,2L,10680151,10680480,-,10678151,10682480,1,10680707,2.6e-09
FBgn0263649,CR43640,2L,14293275,14295394,-,14291275,14297394,0,,
FBgn0053826,His2A:CG33826,2L,21473141,21473633,+,21471141,21475633,0,,
FBgn0028543,NimB2,2L,13965012,13967022,-,13963012,13969022,0,,
FBgn0067779,dbr,2L,66584,71390,+,64584,73390,3,66632;68684;73115,4.6e-09;4.6e-09;4.6e-09
FBgn0262392,mir-1004,2L,3767621,3767688,+,3765621,3769688,0,,
FBgn0028542,NimB4,2L,13968280,13969973,-,13966280,13971973,1,13969188,3.5e-10
FBgn0031936,CG13794,2L,7719847,7722823,-,7717847,7724823,2,7720433;7723550,2.6e-09;3.5e-10
FBgn0001965,Sos,2L,13813816,13819826,+,13811816,13821826,0,,
FBgn0004584,Rrp1,2L,2969773,2972676,-,2967773,2974676,1,2969939,4.6e-09
FBgn0031782,WDR79,2L,6125879,6127653,-,6123879,6129653,0,,
FBgn0029123,SoxN,2L,8825645,8829670,+,8823645,8831670,1,8829344,2.6e-09
FBgn0053863,His3:CG33863,2L,21534636,21535164,+,21532636,21537164,1,21536041,4.6e-09
FBgn0032088,CG13102,2L,9012188,9014149,+,9010188,9016149,0,,
FBgn0031640,CG11926,2L,4850641,4852640,+,4848641,4854640,1,4850523,2.6e-09
FBgn0265821,CR44610,2L,7174368,7174790,-,7172368,7176790,1,7172637,4.6e-09
FBgn0022893,Df31,2L,21626309,21629932,-,21624309,21631932,1,21624766,2.6e-09
FBgn0051946,tRNA:CR31946,2L,2187007,2187079,+,2185007,2189079,0,,
FBgn0031771,CG9140,2L,6060842,6062757,-,6058842,6064757,0,,
FBgn0001075,ft,2L,4198404,4221796,-,4196404,4223796,2,4198334;4216289,4.6e-09;4.6e-09
FBgn0015776,nrv1,2L,6778555,6786861,-,6776555,6788861,3,6777796;6780333;6788802,4.0e-10;4.6e-09;1.5e-10
FBgn0000318,cl,2L,5520135,5521382,+,5518135,5523382,1,5521379,4.6e-09
FBgn0263746,CR43671,2L,16728035,16729681,-,16726035,16731681,2,16728727;16730469,2.6e-09;4.0e-10
FBgn0051867,CG31867,2L,11144579,11145417,-,11142579,11147417,2,11146717;11147318,2.6e-09;4.6e-09
FBgn0032663,CG15153,2L,18090737,18092256,-,18088737,18094256,0,,
FBgn0265542,CR44392,2L,16888507,16889531,+,16886507,16891531,1,16889514,4.6e-09
FBgn0053821,His3:CG33821,2L,21464507,21465035,+,21462507,21467035,0,,
FBgn0032343,CG6201,2L,11110557,11113063,-,11108557,11115063,0,,
FBgn0261963,mid,2L,5461641,5467610,+,5459641,5469610,0,,
FBgn0032801,CG10165,2L,19527281,19530301,-,19525281,19532301,3,19528282;19528452;19530772,4.0e-10;1.5e-10;3.5e-10
FBgn0031562,CG3604,2L,3697242,3697812,-,3695242,3699812,1,3698494,2.6e-09
FBgn0265085,CR44196,2L,15207850,15208768,+,15205850,15210768,2,15206441;15208312,4.6e-09;4.0e-10
FBgn0264869,CR44060,2L,850702,851163,+,848702,853163,1,852661,4.6e-09
FBgn0051821,CG31821,2L,15900985,15902393,-,15898985,15904393,2,15902649;15903697,4.6e-09;2.6e-09
FBgn0032782,Rab9,2L,19432574,19435841,+,19430574,19437841,0,,
FBgn0027490,D12,2L,8434058,8437365,-,8432058,8439365,2,8433494;8438195,2.6e-09;4.6e-09
FBgn0031697,CG14024,2L,5311311,5314885,-,5309311,5316885,1,5313280,4.6e-09
FBgn0031664,CG8892,2L,4979513,4981592,-,4977513,4983592,4,4978432;4981089;4981499;4982377,3.5e-10;4.6e-09;3.5e-10;3.5e-10
FBgn0028904,CG16879,2L,14104483,14107461,+,14102483,14109461,0,,
FBgn0026398,Or22a,2L,1520491,1522156,+,1518491,1524156,0,,
FBgn0032741,Side,2L,19027710,19030780,+,19025710,19032780,0,,
FBgn0051675,CG31675,2L,20867755,20869650,+,20865755,20871650,2,20868711;20871109,2.6e-09;4.6e-09
FBgn0264994,CR44145,2L,11736402,11737541,+,11734402,11739541,1,11739338,2.6e-09
FBgn0032382,Mal-B2,2L,11849958,11852881,+,11847958,11854881,0,,
FBgn0031961,CG7102,2L,7883468,7887489,-,7881468,7889489,0,,
FBgn0031708,CG7382,2L,5518893,5519889,-,5516893,5521889,1,5521379,4.6e-09
FBgn0083037,snoRNA:Psi18S-525b,2L,20418670,20418804,+,20416670,20420804,0,,
FBgn0032442,CG15485,2L,12667248,12669714,-,12665248,12671714,1,12670665,3.5e-10
FBgn0260407,mRpS23,2L,13834250,13835056,-,13832250,13837056,0,,
FBgn0032252,CG6232,2L,10442725,10450080,+,10440725,10452080,5,10440750;10448473;10450394;10450537;10452053,2.6e-09;2.6e-09;4.6e-09;4.0e-10;2.6e-09
FBgn0015546,spel1,2L,14362069,14366840,+,14360069,14368840,2,14362200;14367133,5.9e-09;4.0e-10
FBgn0051665,wry,2L,1836538,1858550,+,1834538,1860550,4,1837067;1840178;1846976;1858295,5.9e-09;4.0e-10;2.6e-09;2.6e-09
FBgn0259712,CG42366,2L,9925161,9930378,+,9923161,9932378,1,9925869,1.5e-10
FBgn0024320,Npc1a,2L,10213892,10220957,-,10211892,10222957,0,,
FBgn0011818,oaf,2L,2492955,2498846,+,2490955,2500846,2,2491497;2495954,2.6e-09;2.6e-09
FBgn0032974,CG3651,2L,22121338,22126614,+,22119338,22128614,1,22126941,4.6e-09
FBgn0027496,epsilonCOP,2L,6489090,6490194,+,6487090,6492194,0,,
FBgn0259749,mmy,2L,6468538,6473904,-,6466538,6475904,1,6473161,4.6e-09
FBgn0032593,trpgamma,2L,16664363,16676666,-,16662363,16678666,6,16669038;16670757;16671645;16672227;16673161;16675742,5.9e-09;1.5e-10;3.5e-10;3.5e-10;3.5e-10;2.6e-09
FBgn0028482,CG16857,2L,4324554,4331830,+,4322554,4333830,1,4325143,3.5e-10
FBgn0010607,l(2)05714,2L,4970135,4973852,-,4968135,4975852,0,,
FBgn0265778,PDZ-GEF,2L,6323767,6332789,+,6321767,6334789,0,,
FBgn0027453,Dnz1,2L,10854435,10856644,-,10852435,10858644,0,,
FBgn0001974,l(2)35Bd,2L,15009939,15011764,+,15007939,15013764,0,,
FBgn0259965,Sfp35C,2L,15201613,15202092,-,15199613,15204092,1,15201887,3.5e-10
FBgn0032749,Phlpp,2L,19059129,19063132,+,19057129,19065132,1,19057896,4.6e-09
FBgn0031474,CG2991,2L,2857164,2868548,+,2855164,2870548,1,2866193,2.6e-09
FBgn0263458,snoRNA:CG43051-a,2L,12508108,12508254,+,12506108,12510254,1,12507863,5.9e-09
FBgn0031568,CG10019,2L,3730466,3754617,+,3728466,3756617,2,3747337;3751402,4.6e-09;4.6e-09
FBgn0031288,CG13949,2L,855337,856639,+,853337,858639,0,,
FBgn0040099,lectin-28C,2L,7857077,7858136,+,7855077,7860136,0,,
FBgn0032709,CG15167,2L,18740358,18740807,+,18738358,18742807,0,,
FBgn0031473,CG3104,2L,2848989,2855778,-,2846989,2857778,1,2852450,4.6e-09
FBgn0264392,CR43840,2L,16216239,16217044,-,16214239,16219044,2,16216027;16218120,4.6e-09;3.5e-10
FBgn0040260,Ugt36Bc,2L,16799025,16801584,+,16797025,16803584,3,16798385;16799254;16802553,1.5e-10;2.6e-09;4.6e-09
FBgn0053859,His2A:CG33859,2L,21528341,21528833,+,21526341,21530833,0,,
FBgn0053840,His1:CG33840,2L,21496586,21497608,+,21494586,21499608,1,21496280,4.6e-09
FBgn0011274,Dif,2L,17413248,17433161,-,17411248,17435161,5,17424703;17425895;17427422;17430769;17432648,2.6e-09;2.6e-09;2.6e-09;5.9e-09;1.5e-10
FBgn0264870,CR44061,2L,912946,913265,-,910946,915265,0,,
FBgn0053733,snmRNA:430:CR33733,2L,21473280,21473315,+,21471280,21475315,0,,
FBgn0028886,CG15279,2L,14844993,14851749,-,14842993,14853749,4,14843706;14847239;14850010;14851828,4.6e-09;4.6e-09;1.5e-10;5.9e-09
FBgn0262200,mir-962,2L,5641298,5641389,+,5639298,5643389,1,5641217,3.5e-10
FBgn0022213,Cas,2L,16821156,16825207,-,16819156,16827207,5,16819809;16820658;16823673;16827138;16827173,4.6e-09;1.5e-10;3.5e-10;3.5e-10;4.6e-09
FBgn0031996,CG8460,2L,8197193,8198813,+,8195193,8200813,1,8197119,4.6e-09
FBgn0053531,Ddr,2L,6253123,6323466,+,6251123,6325466,10,6253562;6262061;6287104;6289090;6294858;6307084;6310949;6310999;6318987;6320432,2.6e-09;1.5e-10;4.0e-10;1.5e-10;5.9e-09;1.5e-10;4.6e-09;4.6e-09;1.5e-10;4.6e-09
FBgn0263082,CG43350,2L,9349546,9349963,+,9347546,9351963,0,,
FBgn0083960,CG34124,2L,4958411,4965430,+,4956411,4967430,1,4965350,1.5e-10
FBgn0001995,mRpL4,2L,16328059,16329132,-,16326059,16331132,2,16330535;16330666,2.6e-09;3.5e-10
FBgn0002021,l(2)37Bb,2L,19049843,19051612,-,19047843,19053612,0,,
FBgn0051858,t-cup,2L,12496616,12497333,-,12494616,12499333,1,12497155,4.6e-09
FBgn0262354,CG43052,2L,14352156,14352619,+,14350156,14354619,0,,
FBgn0013746,alien,2L,8993818,8997379,-,8991818,8999379,0,,
FBgn0032693,Cyp310a1,2L,18651058,18652999,-,18649058,18654999,0,,
FBgn0010520,Bka,2L,9895287,9896104,+,9893287,9898104,0,,
FBgn0031208,CG11023,2L,7529,9484,+,5529,11484,2,8036;10777,2.6e-09;2.6e-09
FBgn0041781,SCAR,2L,10976772,10982395,+,10974772,10984395,4,10976491;10981431;10981717;10982376,4.6e-09;2.6e-09;2.6e-09;2.6e-09
FBgn0265585,CR44412,2L,17606465,17607260,-,17604465,17609260,1,17606904,5.9e-09
FBgn0085200,CG34171,2L,18378591,18379909,+,18376591,18381909,1,18377643,4.0e-10
FBgn0040994,CR17567,2L,19183093,19183613,-,19181093,19185613,0,,
FBgn0032894,CG14402,2L,20849300,20850987,+,20847300,20852987,1,20847500,3.5e-10
FBgn0025697,santa-maria,2L,7445355,7451167,-,7443355,7453167,2,7444968;7445097,4.6e-09;4.6e-09
FBgn0043854,slam,2L,6372388,6377284,+,6370388,6379284,0,,
FBgn0053516,dpr3,2L,2058790,2109878,-,2056790,2111878,10,2061738;2067575;2076908;2077106;2077995;2079386;2082272;2088339;2099535;2101665,4.6e-09;1.5e-10;4.6e-09;2.6e-09;2.6e-09;4.6e-09;3.5e-10;2.6e-09;4.6e-09;3.5e-10
FBgn0051785,CG31785,2L,18124098,18125749,-,18122098,18127749,1,18124801,5.9e-09
FBgn0031868,Rat1,2L,6908083,6911423,+,6906083,6913423,0,,
FBgn0264565,CR43937,2L,11839308,11839726,-,11837308,11841726,3,11837448;11837957;11841580,1.5e-10;4.6e-09;2.6e-09
FBgn0085206,CG34177,2L,4433908,4435057,+,4431908,4437057,3,4433762;4434756;4435674,4.6e-09;4.6e-09;4.0e-10
FBgn0259982,l(2)35Cc,2L,15256581,15257642,+,15254581,15259642,0,,
FBgn0051774,fred,2L,3902928,3991713,-,3900928,3993713,11,3932121;3932571;3939840;3947689;3957089;3957760;3972963;3980095;3989556;3990432;3990934,2.6e-09;4.6e-09;1.5e-10;2.6e-09;4.6e-09;4.6e-09;3.5e-10;2.6e-09;3.5e-10;2.6e-09;3.5e-10
FBgn0032149,CG4036,2L,9790882,9791958,+,9788882,9793958,0,,
FBgn0031367,c-cup,2L,1831627,1832565,-,1829627,1834565,1,1831094,2.6e-09
FBgn0041246,Gr32a,2L,11114183,11115755,+,11112183,11117755,0,,
FBgn0262033,CR42844,2L,9304437,9305007,-,9302437,9307007,0,,
FBgn0051627,CG31627,2L,21173267,21174179,+,21171267,21176179,1,21173004,4.6e-09
FBgn0032285,CG17108,2L,10692940,10694103,-,10690940,10696103,1,10694423,4.6e-09
FBgn0086031,snoRNA:Me28S-U1230,2L,865366,865493,-,863366,867493,1,865713,4.0e-10
FBgn0031253,CG11885,2L,420895,421450,-,418895,423450,1,422778,2.6e-09
FBgn0032793,CG10189,2L,19491647,19493253,-,19489647,19495253,0,,
FBgn0262243,mir-964,2L,5642102,5642201,+,5640102,5644201,1,5641217,3.5e-10
FBgn0032897,CG9336,2L,20858695,20861014,+,20856695,20863014,1,20861622,4.6e-09
FBgn0032519,CG16957,2L,13395360,13396184,-,13393360,13398184,0,,
FBgn0031419,CG15390,2L,2374713,2375697,+,2372713,2377697,0,,
FBgn0052831,CG33695,2L,11278021,11279982,+,11276021,11281982,0,,
FBgn0031835,CG11319,2L,6568400,6601068,-,6566400,6603068,8,6568622;6568636;6568679;6571727;6575450;6578159;6581776;6597127,2.6e-09;2.6e-09;2.6e-09;2.6e-09;1.5e-10;1.5e-10;4.6e-09;2.6e-09
FBgn0031643,CG3008,2L,4883298,4885669,+,4881298,4887669,1,4885606,1.5e-10
FBgn0031315,CG14341,2L,1166506,1167211,+,1164506,1169211,0,,
FBgn0261938,mtRNApol,2L,1103254,1108373,-,1101254,1110373,0,,
FBgn0032815,CG10462,2L,19732080,19735980,-,19730080,19737980,3,19732516;19737216;19737226,2.6e-09;4.6e-09;4.6e-09
FBgn0002856,Acp26Ab,2L,5892298,5892862,-,5890298,5894862,1,5892438,1.5e-10
FBgn0263085,CR43353,2L,18308088,18308684,-,18306088,18310684,1,18306566,3.5e-10
FBgn0263019,CR43314,2L,11952200,11971094,-,11950200,11973094,1,11973062,3.5e-10
FBgn0031530,pgant2,2L,3404460,3426642,-,3402460,3428642,5,3418997;3424435;3425594;3426866;3427935,2.6e-09;2.6e-09;4.6e-09;3.5e-10;2.6e-09
FBgn0032125,Cpr30B,2L,9542878,9543658,+,9540878,9545658,0,,
FBgn0031299,CG4629,2L,1083091,1102504,-,1081091,1104504,3,1087243;1088878;1090256,4.6e-09;2.6e-09;1.5e-10
FBgn0263657,CR43648,2L,606041,606571,+,604041,608571,1,604642,3.5e-10
FBgn0262452,mir-79,2L,16698554,16698650,+,16696554,16700650,1,16697267,4.0e-10
FBgn0011832,Ser12,2L,2250431,2251275,-,2248431,2253275,1,2252838,2.6e-09
FBgn0262095,CR42848,2L,18946299,18947088,+,18944299,18949088,0,,
FBgn0031468,CG2975,2L,2840124,2842638,+,2838124,2844638,1,2839802,4.0e-10
FBgn0023091,dimm,2L,21331756,21342155,+,21329756,21344155,2,21337963;21341866,4.0e-10;5.9e-09
FBgn0032453,CG6180,2L,12707661,12708680,+,12705661,12710680,1,12708747,4.6e-09
FBgn0265804,CR44593,2L,12086621,12088025,+,12084621,12090025,0,,
FBgn0003372,Sgs1,2L,4937409,4941423,+,4935409,4943423,0,,
FBgn0051973,Cda5,2L,25402,65404,-,23402,67404,7,24195;33561;40624;53905;56311;61926;66632,4.6e-09;3.5e-10;4.6e-09;3.5e-10;2.6e-09;4.6e-09;4.6e-09
FBgn0031602,CG15431,2L,4403992,4441282,-,4401992,4443282,10,4405953;4412914;4416812;4418695;4424291;4433762;4434756;4435674;4438392;4442899,3.5e-10;3.5e-10;2.6e-09;2.6e-09;4.6e-09;4.6e-09;4.6e-09;4.0e-10;3.5e-10;2.6e-09
FBgn0264864,CR44055,2L,2083362,2084419,+,2081362,2086419,1,2082272,3.5e-10
FBgn0261709,CR42746,2L,12543176,12544343,+,12541176,12546343,1,12544584,1.5e-10
FBgn0051958,CG31958,2L,3785738,3786343,+,3783738,3788343,2,3786882;3787629,4.6e-09;4.6e-09
FBgn0028947,CG11865,2L,15617002,15617794,+,15615002,15619794,3,15615208;15616310;15616901,4.6e-09;4.6e-09;2.6e-09
FBgn0028430,He,2L,13972096,13972947,-,13970096,13974947,2,13973086;13974169,2.6e-09;2.6e-09
FBgn0085427,CG34398,2L,8898804,8933537,+,8896804,8935537,6,8904251;8906367;8911217;8925579;8927191;8930906,2.6e-09;4.6e-09;4.0e-10;4.0e-10;4.0e-10;2.6e-09
FBgn0051635,CG31635,2L,6632798,6649114,-,6630798,6651114,6,6633088;6634088;6638293;6638899;6644121;6644836,2.6e-09;3.5e-10;4.6e-09;4.0e-10;1.5e-10;4.6e-09
FBgn0053928,CG33928,2L,17435891,17436600,-,17433891,17438600,0,,
FBgn0262160,CG9932,2L,13021866,13060140,-,13019866,13062140,6,13022950;13024590;13032358;13032533;13033973;13048268,2.6e-09;3.5e-10;4.6e-09;3.5e-10;4.6e-09;5.9e-09
FBgn0053880,His2B:CG33880,2L,21507843,21508437,-,21505843,21510437,1,21506378,4.6e-09
FBgn0031310,CG4764,2L,1150766,1151764,+,1148766,1153764,0,,
FBgn0040972,CG16978,2L,13143214,13143622,-,13141214,13145622,2,13142454;13143670,4.6e-09;5.9e-09
FBgn0031314,CG4785,2L,1164443,1166425,+,1162443,1168425,2,1163978;1164304,4.6e-09;4.6e-09
FBgn0032169,CG4709,2L,9954449,9956176,+,9952449,9958176,0,,
FBgn0032058,CG9289,2L,8681325,8684376,-,8679325,8686376,0,,
