primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0027568,Cand1,2L,10358134,10362707,-,10356134,10364707,0,,
FBgn0265069,CR44180,2L,10680151,10680480,-,10678151,10682480,0,,
FBgn0263649,CR43640,2L,14293275,14295394,-,14291275,14297394,0,,
FBgn0053826,His2A:CG33826,2L,21473141,21473633,+,21471141,21475633,0,,
FBgn0028543,NimB2,2L,13965012,13967022,-,13963012,13969022,0,,
FBgn0067779,dbr,2L,66584,71390,+,64584,73390,0,,
FBgn0262392,mir-1004,2L,3767621,3767688,+,3765621,3769688,1,3767486,2.5e-11
FBgn0028542,NimB4,2L,13968280,13969973,-,13966280,13971973,0,,
FBgn0031936,CG13794,2L,7719847,7722823,-,7717847,7724823,0,,
FBgn0001965,Sos,2L,13813816,13819826,+,13811816,13821826,0,,
FBgn0004584,Rrp1,2L,2969773,2972676,-,2967773,2974676,0,,
FBgn0031782,WDR79,2L,6125879,6127653,-,6123879,6129653,0,,
FBgn0029123,SoxN,2L,8825645,8829670,+,8823645,8831670,0,,
FBgn0053863,His3:CG33863,2L,21534636,21535164,+,21532636,21537164,0,,
FBgn0032088,CG13102,2L,9012188,9014149,+,9010188,9016149,0,,
FBgn0031640,CG11926,2L,4850641,4852640,+,4848641,4854640,1,4848808,8.0e-12
FBgn0265821,CR44610,2L,7174368,7174790,-,7172368,7176790,1,7174297,1.7e-11
FBgn0022893,Df31,2L,21626309,21629932,-,21624309,21631932,0,,
FBgn0051946,tRNA:CR31946,2L,2187007,2187079,+,2185007,2189079,0,,
FBgn0031771,CG9140,2L,6060842,6062757,-,6058842,6064757,0,,
FBgn0001075,ft,2L,4198404,4221796,-,4196404,4223796,0,,
FBgn0015776,nrv1,2L,6778555,6786861,-,6776555,6788861,0,,
FBgn0000318,cl,2L,5520135,5521382,+,5518135,5523382,0,,
FBgn0263746,CR43671,2L,16728035,16729681,-,16726035,16731681,0,,
FBgn0051867,CG31867,2L,11144579,11145417,-,11142579,11147417,0,,
FBgn0032663,CG15153,2L,18090737,18092256,-,18088737,18094256,0,,
FBgn0265542,CR44392,2L,16888507,16889531,+,16886507,16891531,0,,
FBgn0053821,His3:CG33821,2L,21464507,21465035,+,21462507,21467035,0,,
FBgn0032343,CG6201,2L,11110557,11113063,-,11108557,11115063,0,,
FBgn0261963,mid,2L,5461641,5467610,+,5459641,5469610,1,5459841,2.5e-11
FBgn0032801,CG10165,2L,19527281,19530301,-,19525281,19532301,0,,
FBgn0031562,CG3604,2L,3697242,3697812,-,3695242,3699812,0,,
FBgn0265085,CR44196,2L,15207850,15208768,+,15205850,15210768,0,,
FBgn0264869,CR44060,2L,850702,851163,+,848702,853163,1,850100,2.5e-11
FBgn0051821,CG31821,2L,15900985,15902393,-,15898985,15904393,0,,
FBgn0032782,Rab9,2L,19432574,19435841,+,19430574,19437841,0,,
FBgn0027490,D12,2L,8434058,8437365,-,8432058,8439365,2,8433782;8434779,8.0e-12;8.0e-12
FBgn0031697,CG14024,2L,5311311,5314885,-,5309311,5316885,0,,
FBgn0031664,CG8892,2L,4979513,4981592,-,4977513,4983592,1,4978826,1.7e-11
FBgn0028904,CG16879,2L,14104483,14107461,+,14102483,14109461,0,,
FBgn0026398,Or22a,2L,1520491,1522156,+,1518491,1524156,0,,
FBgn0032741,Side,2L,19027710,19030780,+,19025710,19032780,0,,
FBgn0051675,CG31675,2L,20867755,20869650,+,20865755,20871650,1,20870926,8.0e-12
FBgn0264994,CR44145,2L,11736402,11737541,+,11734402,11739541,0,,
FBgn0032382,Mal-B2,2L,11849958,11852881,+,11847958,11854881,1,11852040,1.7e-11
FBgn0031961,CG7102,2L,7883468,7887489,-,7881468,7889489,0,,
FBgn0031708,CG7382,2L,5518893,5519889,-,5516893,5521889,0,,
FBgn0083037,snoRNA:Psi18S-525b,2L,20418670,20418804,+,20416670,20420804,0,,
FBgn0032442,CG15485,2L,12667248,12669714,-,12665248,12671714,0,,
FBgn0260407,mRpS23,2L,13834250,13835056,-,13832250,13837056,1,13834138,1.7e-11
FBgn0032252,CG6232,2L,10442725,10450080,+,10440725,10452080,0,,
FBgn0015546,spel1,2L,14362069,14366840,+,14360069,14368840,0,,
FBgn0051665,wry,2L,1836538,1858550,+,1834538,1860550,0,,
FBgn0259712,CG42366,2L,9925161,9930378,+,9923161,9932378,0,,
FBgn0024320,Npc1a,2L,10213892,10220957,-,10211892,10222957,0,,
FBgn0011818,oaf,2L,2492955,2498846,+,2490955,2500846,0,,
FBgn0032974,CG3651,2L,22121338,22126614,+,22119338,22128614,0,,
FBgn0027496,epsilonCOP,2L,6489090,6490194,+,6487090,6492194,0,,
FBgn0259749,mmy,2L,6468538,6473904,-,6466538,6475904,0,,
FBgn0032593,trpgamma,2L,16664363,16676666,-,16662363,16678666,0,,
FBgn0028482,CG16857,2L,4324554,4331830,+,4322554,4333830,0,,
FBgn0010607,l(2)05714,2L,4970135,4973852,-,4968135,4975852,0,,
FBgn0265778,PDZ-GEF,2L,6323767,6332789,+,6321767,6334789,0,,
FBgn0027453,Dnz1,2L,10854435,10856644,-,10852435,10858644,1,10852637,2.5e-11
FBgn0001974,l(2)35Bd,2L,15009939,15011764,+,15007939,15013764,0,,
FBgn0259965,Sfp35C,2L,15201613,15202092,-,15199613,15204092,1,15200887,2.5e-11
FBgn0032749,Phlpp,2L,19059129,19063132,+,19057129,19065132,1,19058610,6.6e-11
FBgn0031474,CG2991,2L,2857164,2868548,+,2855164,2870548,0,,
FBgn0263458,snoRNA:CG43051-a,2L,12508108,12508254,+,12506108,12510254,0,,
FBgn0031568,CG10019,2L,3730466,3754617,+,3728466,3756617,0,,
FBgn0031288,CG13949,2L,855337,856639,+,853337,858639,1,854711,1.7e-11
FBgn0040099,lectin-28C,2L,7857077,7858136,+,7855077,7860136,0,,
FBgn0032709,CG15167,2L,18740358,18740807,+,18738358,18742807,1,18739665,6.6e-11
FBgn0031473,CG3104,2L,2848989,2855778,-,2846989,2857778,0,,
FBgn0264392,CR43840,2L,16216239,16217044,-,16214239,16219044,1,16218787,6.6e-11
FBgn0040260,Ugt36Bc,2L,16799025,16801584,+,16797025,16803584,1,16797174,1.7e-11
FBgn0053859,His2A:CG33859,2L,21528341,21528833,+,21526341,21530833,0,,
FBgn0053840,His1:CG33840,2L,21496586,21497608,+,21494586,21499608,0,,
FBgn0011274,Dif,2L,17413248,17433161,-,17411248,17435161,0,,
FBgn0264870,CR44061,2L,912946,913265,-,910946,915265,0,,
FBgn0053733,snmRNA:430:CR33733,2L,21473280,21473315,+,21471280,21475315,0,,
FBgn0028886,CG15279,2L,14844993,14851749,-,14842993,14853749,1,14849337,8.0e-12
FBgn0262200,mir-962,2L,5641298,5641389,+,5639298,5643389,0,,
FBgn0022213,Cas,2L,16821156,16825207,-,16819156,16827207,0,,
FBgn0031996,CG8460,2L,8197193,8198813,+,8195193,8200813,0,,
FBgn0053531,Ddr,2L,6253123,6323466,+,6251123,6325466,4,6257960;6270688;6283528;6291431,8.0e-12;2.5e-11;2.5e-11;1.7e-11
FBgn0263082,CG43350,2L,9349546,9349963,+,9347546,9351963,0,,
FBgn0083960,CG34124,2L,4958411,4965430,+,4956411,4967430,0,,
FBgn0001995,mRpL4,2L,16328059,16329132,-,16326059,16331132,0,,
FBgn0002021,l(2)37Bb,2L,19049843,19051612,-,19047843,19053612,0,,
FBgn0051858,t-cup,2L,12496616,12497333,-,12494616,12499333,0,,
FBgn0262354,CG43052,2L,14352156,14352619,+,14350156,14354619,0,,
FBgn0013746,alien,2L,8993818,8997379,-,8991818,8999379,1,8992780,8.0e-12
FBgn0032693,Cyp310a1,2L,18651058,18652999,-,18649058,18654999,0,,
FBgn0010520,Bka,2L,9895287,9896104,+,9893287,9898104,0,,
FBgn0031208,CG11023,2L,7529,9484,+,5529,11484,0,,
FBgn0041781,SCAR,2L,10976772,10982395,+,10974772,10984395,0,,
FBgn0265585,CR44412,2L,17606465,17607260,-,17604465,17609260,0,,
FBgn0085200,CG34171,2L,18378591,18379909,+,18376591,18381909,0,,
FBgn0040994,CR17567,2L,19183093,19183613,-,19181093,19185613,0,,
FBgn0032894,CG14402,2L,20849300,20850987,+,20847300,20852987,0,,
FBgn0025697,santa-maria,2L,7445355,7451167,-,7443355,7453167,4,7445113;7449878;7450620;7452215,8.0e-12;2.5e-11;2.5e-11;6.6e-11
FBgn0043854,slam,2L,6372388,6377284,+,6370388,6379284,1,6372416,6.6e-11
FBgn0053516,dpr3,2L,2058790,2109878,-,2056790,2111878,4,2073730;2096149;2097201;2107991,2.5e-11;1.7e-11;8.0e-12;1.7e-11
FBgn0051785,CG31785,2L,18124098,18125749,-,18122098,18127749,1,18123084,8.0e-12
FBgn0031868,Rat1,2L,6908083,6911423,+,6906083,6913423,0,,
FBgn0264565,CR43937,2L,11839308,11839726,-,11837308,11841726,1,11839946,8.0e-12
FBgn0085206,CG34177,2L,4433908,4435057,+,4431908,4437057,0,,
FBgn0259982,l(2)35Cc,2L,15256581,15257642,+,15254581,15259642,0,,
FBgn0051774,fred,2L,3902928,3991713,-,3900928,3993713,3,3912136;3939950;3992901,2.5e-11;2.5e-11;6.6e-11
FBgn0032149,CG4036,2L,9790882,9791958,+,9788882,9793958,0,,
FBgn0031367,c-cup,2L,1831627,1832565,-,1829627,1834565,0,,
FBgn0041246,Gr32a,2L,11114183,11115755,+,11112183,11117755,0,,
FBgn0262033,CR42844,2L,9304437,9305007,-,9302437,9307007,0,,
FBgn0051627,CG31627,2L,21173267,21174179,+,21171267,21176179,0,,
FBgn0032285,CG17108,2L,10692940,10694103,-,10690940,10696103,0,,
FBgn0086031,snoRNA:Me28S-U1230,2L,865366,865493,-,863366,867493,0,,
FBgn0031253,CG11885,2L,420895,421450,-,418895,423450,0,,
FBgn0032793,CG10189,2L,19491647,19493253,-,19489647,19495253,0,,
FBgn0262243,mir-964,2L,5642102,5642201,+,5640102,5644201,0,,
FBgn0032897,CG9336,2L,20858695,20861014,+,20856695,20863014,0,,
FBgn0032519,CG16957,2L,13395360,13396184,-,13393360,13398184,1,13396185,2.5e-11
FBgn0031419,CG15390,2L,2374713,2375697,+,2372713,2377697,0,,
FBgn0052831,CG33695,2L,11278021,11279982,+,11276021,11281982,0,,
FBgn0031835,CG11319,2L,6568400,6601068,-,6566400,6603068,2,6578403;6579339,2.5e-11;2.5e-11
FBgn0031643,CG3008,2L,4883298,4885669,+,4881298,4887669,0,,
FBgn0031315,CG14341,2L,1166506,1167211,+,1164506,1169211,0,,
FBgn0261938,mtRNApol,2L,1103254,1108373,-,1101254,1110373,0,,
FBgn0032815,CG10462,2L,19732080,19735980,-,19730080,19737980,0,,
FBgn0002856,Acp26Ab,2L,5892298,5892862,-,5890298,5894862,0,,
FBgn0263085,CR43353,2L,18308088,18308684,-,18306088,18310684,1,18310109,1.7e-11
FBgn0263019,CR43314,2L,11952200,11971094,-,11950200,11973094,0,,
FBgn0031530,pgant2,2L,3404460,3426642,-,3402460,3428642,2,3405259;3424600,8.0e-12;1.7e-11
FBgn0032125,Cpr30B,2L,9542878,9543658,+,9540878,9545658,0,,
FBgn0031299,CG4629,2L,1083091,1102504,-,1081091,1104504,0,,
FBgn0263657,CR43648,2L,606041,606571,+,604041,608571,0,,
FBgn0262452,mir-79,2L,16698554,16698650,+,16696554,16700650,0,,
FBgn0011832,Ser12,2L,2250431,2251275,-,2248431,2253275,0,,
FBgn0262095,CR42848,2L,18946299,18947088,+,18944299,18949088,1,18947685,2.5e-11
FBgn0031468,CG2975,2L,2840124,2842638,+,2838124,2844638,1,2839199,1.7e-11
FBgn0023091,dimm,2L,21331756,21342155,+,21329756,21344155,1,21336609,8.0e-12
FBgn0032453,CG6180,2L,12707661,12708680,+,12705661,12710680,0,,
FBgn0265804,CR44593,2L,12086621,12088025,+,12084621,12090025,1,12088616,2.5e-11
FBgn0003372,Sgs1,2L,4937409,4941423,+,4935409,4943423,0,,
FBgn0051973,Cda5,2L,25402,65404,-,23402,67404,3,31419;36465;58004,8.0e-12;1.7e-11;2.5e-11
FBgn0031602,CG15431,2L,4403992,4441282,-,4401992,4443282,1,4429346,2.5e-11
FBgn0264864,CR44055,2L,2083362,2084419,+,2081362,2086419,0,,
FBgn0261709,CR42746,2L,12543176,12544343,+,12541176,12546343,0,,
FBgn0051958,CG31958,2L,3785738,3786343,+,3783738,3788343,0,,
FBgn0028947,CG11865,2L,15617002,15617794,+,15615002,15619794,0,,
FBgn0028430,He,2L,13972096,13972947,-,13970096,13974947,0,,
FBgn0085427,CG34398,2L,8898804,8933537,+,8896804,8935537,2,8906112;8908220,6.6e-11;2.5e-11
FBgn0051635,CG31635,2L,6632798,6649114,-,6630798,6651114,0,,
FBgn0053928,CG33928,2L,17435891,17436600,-,17433891,17438600,1,17435184,1.7e-11
FBgn0262160,CG9932,2L,13021866,13060140,-,13019866,13062140,1,13035347,2.5e-11
FBgn0053880,His2B:CG33880,2L,21507843,21508437,-,21505843,21510437,0,,
FBgn0031310,CG4764,2L,1150766,1151764,+,1148766,1153764,0,,
FBgn0040972,CG16978,2L,13143214,13143622,-,13141214,13145622,0,,
FBgn0031314,CG4785,2L,1164443,1166425,+,1162443,1168425,0,,
FBgn0032169,CG4709,2L,9954449,9956176,+,9952449,9958176,0,,
FBgn0032058,CG9289,2L,8681325,8684376,-,8679325,8686376,0,,
FBgn0000636,Fas3,2L,18320102,18393441,+,18318102,18395441,2,18335803;18355645,2.5e-11;8.0e-12
FBgn0001125,Got2,2L,1984512,1987758,-,1982512,1989758,0,,
FBgn0031279,CG3544,2L,784336,788776,+,782336,790776,0,,
FBgn0260750,Mulk,2L,10270051,10271465,+,10268051,10273465,0,,
FBgn0263843,CR43704,2L,3769926,3770454,-,3767926,3772454,0,,
FBgn0002973,numb,2L,9437469,9464184,+,9435469,9466184,0,,
FBgn0015271,Orc5,2L,13829857,13831576,+,13827857,13833576,1,13830519,2.5e-11
FBgn0020416,Idgf1,2L,16445278,16446793,+,16443278,16448793,0,,
FBgn0051616,His-Psi:CR31616,2L,21404115,21404579,+,21402115,21406579,0,,
FBgn0001941,ifc,2L,5986348,5988854,+,5984348,5990854,0,,
FBgn0263555,mir-4943,2L,16528375,16528491,-,16526375,16530491,0,,
FBgn0032369,CG6614,2L,11644619,11648839,-,11642619,11650839,1,11644425,8.0e-12
FBgn0032859,Arpc2,2L,20417061,20423027,+,20415061,20425027,0,,
FBgn0266004,CR44778,2L,6360403,6361385,+,6358403,6363385,0,,
FBgn0263933,ebi,2L,415067,418536,+,413067,420536,1,418638,1.7e-11
FBgn0029161,slmo,2L,6046516,6048706,-,6044516,6050706,0,,
FBgn0032495,CG16820,2L,13246232,13250189,+,13244232,13252189,1,13245936,1.7e-11
FBgn0002673,twe,2L,16259414,16261877,-,16257414,16263877,0,,
FBgn0003046,Pcp,2L,7021682,7022470,+,7019682,7024470,0,,
FBgn0032111,CG13110,2L,9350470,9350996,+,9348470,9352996,0,,
FBgn0265349,Sfp33A4,2L,11837243,11837486,+,11835243,11839486,0,,
FBgn0261089,Sytalpha,2L,17592260,17604387,+,17590260,17606387,1,17596521,6.6e-11
FBgn0032886,CG9328,2L,20797715,20814331,+,20795715,20816331,2,20798893;20810740,2.5e-11;2.5e-11
FBgn0031597,CG17612,2L,4380722,4382735,-,4378722,4384735,0,,
FBgn0266003,CR44777,2L,6358609,6359994,-,6356609,6361994,0,,
FBgn0051961,CG31961,2L,4186250,4187793,-,4184250,4189793,0,,
FBgn0051870,CG31870,2L,10790222,10791450,+,10788222,10793450,2,10790899;10792922,1.7e-11;1.7e-11
FBgn0264342,CG43798,2L,4647051,4647920,+,4645051,4649920,0,,
FBgn0032072,CG9483,2L,8866767,8867686,+,8864767,8869686,1,8867127,8.0e-12
FBgn0261535,l(2)34Fd,2L,14352594,14355080,-,14350594,14357080,0,,
FBgn0032642,CG5110,2L,17481231,17482037,+,17479231,17484037,0,,
FBgn0261531,CG42659,2L,18007360,18007843,+,18005360,18009843,1,18005872,2.5e-11
FBgn0265000,CR44151,2L,16628752,16629173,-,16626752,16631173,0,,
FBgn0051606,CG31606,2L,8147611,8148356,+,8145611,8150356,0,,
FBgn0032656,CG5674,2L,17963379,17974868,+,17961379,17976868,0,,
FBgn0028700,RfC38,2L,11128930,11130645,-,11126930,11132645,0,,
FBgn0265682,CR44489,2L,18313521,18314051,-,18311521,18316051,0,,
FBgn0265262,Vha68-1,2L,13000770,13004107,-,12998770,13006107,1,13000945,8.0e-12
FBgn0003087,pim,2L,10362989,10364092,+,10360989,10366092,0,,
FBgn0053739,snmRNA:430:CR33739,2L,21503660,21503695,+,21501660,21505695,0,,
FBgn0032299,CG17127,2L,10770868,10771370,+,10768868,10773370,0,,
FBgn0250841,CG17242,2L,2268226,2269119,-,2266226,2271119,0,,
FBgn0031772,CG13994,2L,6062989,6063671,+,6060989,6065671,0,,
FBgn0025366,Ip259,2L,10408352,10409610,+,10406352,10411610,0,,
FBgn0083023,snoRNA:Psi18S-640d,2L,20419626,20419756,+,20417626,20421756,0,,
FBgn0013531,MED20,2L,8071812,8072848,-,8069812,8074848,0,,
FBgn0032835,CG16772,2L,19962679,19963844,+,19960679,19965844,0,,
FBgn0265797,CR44586,2L,11354001,11354329,+,11352001,11356329,0,,
FBgn0032746,CG10470,2L,19049076,19049884,+,19047076,19051884,0,,
FBgn0032005,Snx6,2L,8218071,8220741,-,8216071,8222741,0,,
FBgn0031759,lid,2L,5989463,5999501,-,5987463,6001501,0,,
FBgn0015000,betaggt-I,2L,4945579,4948324,+,4943579,4950324,0,,
FBgn0032681,CG10283,2L,18472964,18484513,-,18470964,18486513,0,,
FBgn0051889,tRNA:CR31889,2L,8679116,8679187,+,8677116,8681187,0,,
FBgn0032649,CG15145,2L,17529311,17532234,-,17527311,17534234,0,,
FBgn0031536,Cog3,2L,3453697,3457058,-,3451697,3459058,0,,
FBgn0031529,CG9662,2L,3375832,3376737,-,3373832,3378737,0,,
FBgn0016698,Ptpa,2L,3377002,3378590,+,3375002,3380590,0,,
FBgn0051901,Mur29B,2L,8352187,8355172,+,8350187,8357172,0,,
FBgn0032869,CG17470,2L,20642306,20643244,-,20640306,20645244,1,20640880,2.5e-11
FBgn0032515,loqs,2L,13382652,13385671,+,13380652,13387671,1,13385980,2.5e-11
FBgn0002593,RpLP1,2L,419952,420864,+,417952,422864,1,418638,1.7e-11
FBgn0053896,His2B:CG33896,2L,21467375,21467969,-,21465375,21469969,0,,
FBgn0262205,mir-932,2L,6902062,6902152,+,6900062,6904152,0,,
FBgn0003255,rk,2L,13982726,14001252,-,13980726,14003252,1,14002985,1.7e-11
FBgn0032290,CG6443,2L,10728978,10730302,+,10726978,10732302,1,10729690,2.5e-11
FBgn0051803,CG31803,2L,17411649,17412633,-,17409649,17414633,0,,
FBgn0086035,snoRNA:Me18S-G642,2L,11234835,11234912,+,11232835,11236912,0,,
FBgn0041181,Tep3,2L,7702807,7710697,+,7700807,7712697,1,7706496,2.5e-11
FBgn0053833,His3:CG33833,2L,21484681,21485209,+,21482681,21487209,0,,
FBgn0016076,vri,2L,5288997,5310996,+,5286997,5312996,0,,
FBgn0262880,CG43235,2L,7693030,7693821,+,7691030,7695821,0,,
FBgn0265581,CR44408,2L,16982483,16983085,+,16980483,16985085,0,,
FBgn0265687,CR44494,2L,11548640,11550035,-,11546640,11552035,1,11549598,8.0e-12
FBgn0261800,LanB1,2L,7811440,7820771,+,7809440,7822771,1,7819347,1.7e-11
FBgn0028532,CG7968,2L,13849412,13850327,+,13847412,13852327,0,,
FBgn0082936,snoRNA:Me28S-C2645c,2L,20648282,20648356,+,20646282,20650356,0,,
FBgn0031850,Tsp,2L,6686791,6709086,-,6684791,6711086,1,6695590,8.0e-12
FBgn0032094,CG12439,2L,9077121,9077988,+,9075121,9079988,1,9076953,1.7e-11
FBgn0265906,CR44695,2L,18310103,18310502,+,18308103,18312502,1,18310109,1.7e-11
FBgn0263468,snoRNA:SC35-a,2L,12432798,12432950,-,12430798,12434950,0,,
FBgn0259896,NimC1,2L,13974119,13976753,-,13972119,13978753,0,,
FBgn0027081,Aats-thr,2L,12103751,12106894,+,12101751,12108894,0,,
FBgn0051718,Ir31a,2L,10405565,10408197,+,10403565,10410197,0,,
FBgn0085203,CG34174,2L,2214266,2215167,+,2212266,2217167,0,,
FBgn0032772,CG17350,2L,19380930,19383093,+,19378930,19385093,0,,
FBgn0023496,Lip1,2L,10699408,10701544,-,10697408,10703544,0,,
FBgn0010704,l(2)s5379,2L,2226342,2231099,+,2224342,2233099,1,2227761,2.5e-11
FBgn0017551,Rca1,2L,6852324,6853876,+,6850324,6855876,0,,
FBgn0054011,CG34011,2L,5716819,5718067,+,5714819,5720067,0,,
FBgn0031430,CG3528,2L,2517102,2518037,-,2515102,2520037,0,,
FBgn0032474,DnaJ-H,2L,13163209,13166072,-,13161209,13168072,1,13162554,2.5e-11
FBgn0261582,CG42692,2L,14008127,14008820,+,14006127,14010820,0,,
FBgn0031816,CG16947,2L,6459015,6465669,-,6457015,6467669,1,6461222,1.7e-11
FBgn0265812,CR44601,2L,15822370,15822942,-,15820370,15824942,0,,
FBgn0000180,bib,2L,9984634,9995538,+,9982634,9997538,0,,
FBgn0028880,CG15256,2L,15550410,15552029,+,15548410,15554029,1,15550880,2.5e-11
FBgn0000146,aub,2L,10997819,11001476,-,10995819,11003476,1,10998514,1.7e-11
FBgn0262256,mir-959,2L,5640940,5641037,+,5638940,5643037,0,,
FBgn0004872,piwi,2L,10982205,10987420,-,10980205,10989420,0,,
FBgn0051957,CG31957,2L,3871271,3872458,-,3869271,3874458,0,,
FBgn0032260,CG13144,2L,10489900,10491429,-,10487900,10493429,1,10491129,1.7e-11
FBgn0040096,lectin-33A,2L,11002072,11002738,+,11000072,11004738,0,,
FBgn0032405,CG14946,2L,12063523,12066775,-,12061523,12068775,1,12065349,2.5e-11
FBgn0045486,Gr36b,2L,17178772,17180064,+,17176772,17182064,0,,
FBgn0032039,CG13385,2L,8396713,8397886,+,8394713,8399886,0,,
FBgn0031650,CG14044,2L,4942742,4944305,+,4940742,4946305,0,,
FBgn0031249,CG11911,2L,320279,321248,-,318279,323248,0,,
FBgn0058005,CG40005,2L,22841770,22843208,-,22839770,22845208,0,,
FBgn0032955,CG2201,2L,21614232,21623627,-,21612232,21625627,0,,
FBgn0031636,CG12194,2L,4838347,4841465,+,4836347,4843465,0,,
FBgn0032637,CG5050,2L,17452924,17458775,+,17450924,17460775,0,,
FBgn0032454,CG5787,2L,12708792,12712952,-,12706792,12714952,0,,
FBgn0020258,ppk,2L,14378218,14381170,-,14376218,14383170,1,14382702,1.7e-11
FBgn0041245,Gr39b,2L,21367908,21369706,-,21365908,21371706,0,,
FBgn0264083,CR43752,2L,8295158,8295666,+,8293158,8297666,1,8296008,1.7e-11
FBgn0264999,CR44150,2L,9670107,9671070,-,9668107,9673070,0,,
FBgn0264882,CR44073,2L,1839494,1839896,-,1837494,1841896,0,,
FBgn0032884,Pomp,2L,20787656,20789100,+,20785656,20791100,0,,
FBgn0053801,His1:CG33801,2L,21416953,21417975,+,21414953,21419975,0,,
FBgn0031981,CG7466,2L,8043471,8054326,+,8041471,8056326,0,,
FBgn0004407,DNApol-gamma35,2L,13831482,13833167,-,13829482,13835167,2,13830519;13834138,2.5e-11;1.7e-11
FBgn0027600,obst-B,2L,10032694,10038954,+,10030694,10040954,1,10031087,1.7e-11
FBgn0264308,CG43778,2L,13302058,13331121,-,13300058,13333121,0,,
FBgn0264866,CR44057,2L,4185401,4186114,+,4183401,4188114,0,,
FBgn0040718,CG15353,2L,2006763,2007193,-,2004763,2009193,0,,
FBgn0031580,CG15423,2L,4006041,4006606,+,4004041,4008606,0,,
FBgn0053812,His3:CG33812,2L,21440187,21440715,+,21438187,21442715,0,,
FBgn0031516,CG9663,2L,3294926,3303130,-,3292926,3305130,1,3300508,1.7e-11
FBgn0032731,CG10641,2L,18977519,18987280,-,18975519,18989280,0,,
FBgn0259961,CG42471,2L,11753640,11754022,-,11751640,11756022,0,,
FBgn0265910,CR44699,2L,4349172,4349685,+,4347172,4351685,0,,
FBgn0265073,CR44184,2L,19019396,19019871,-,19017396,19021871,0,,
FBgn0031558,CG16704,2L,3692123,3692587,-,3690123,3694587,0,,
FBgn0031500,CG17221,2L,3039976,3041890,+,3037976,3043890,1,3039100,2.5e-11
FBgn0031319,CG4896,2L,1177690,1182454,+,1175690,1184454,0,,
FBgn0085476,CG34447,2L,2418422,2420013,-,2416422,2422013,0,,
FBgn0264374,CR43826,2L,16003905,16004292,-,16001905,16006292,1,16003460,2.5e-11
FBgn0032229,CG5045,2L,10356795,10358078,+,10354795,10360078,0,,
FBgn0031830,CoVb,2L,6557800,6559308,+,6555800,6561308,0,,
FBgn0263314,CG43400,2L,8490739,8491360,+,8488739,8493360,0,,
FBgn0262106,CR42859,2L,2245230,2247383,+,2243230,2249383,0,,
FBgn0262333,mir-963,2L,5641990,5642078,+,5639990,5644078,0,,
FBgn0250786,Chd1,2L,2979562,2987723,-,2977562,2989723,0,,
FBgn0024183,vig,2L,15062931,15070316,-,15060931,15072316,3,15061366;15067892;15069842,1.7e-11;2.5e-11;1.7e-11
FBgn0032913,CG9259,2L,21089375,21090999,+,21087375,21092999,0,,
FBgn0032848,nesd,2L,20093972,20096253,+,20091972,20098253,0,,
FBgn0263581,CR43606,2L,20316005,20317623,-,20314005,20319623,1,20318283,2.5e-11
FBgn0032602,CG13278,2L,16758184,16760138,-,16756184,16762138,0,,
FBgn0265992,CR44767,2L,17993539,17994283,-,17991539,17996283,0,,
FBgn0263852,l(2)k12914,2L,8383612,8384137,-,8381612,8386137,0,,
FBgn0032131,CG3841,2L,9589476,9591783,+,9587476,9593783,1,9592787,2.5e-11
FBgn0260454,CG17139,2L,10843014,10845664,-,10841014,10847664,0,,
FBgn0029095,aru,2L,861849,868354,-,859849,870354,0,,
FBgn0042092,CG13773,2L,6906666,6907844,-,6904666,6909844,0,,
FBgn0265670,CG44477,2L,11663259,11663872,+,11661259,11665872,0,,
FBgn0004892,sob,2L,3578013,3580769,-,3576013,3582769,0,,
FBgn0032235,CG5096,2L,10382263,10384723,+,10380263,10386723,2,10380731;10381841,1.7e-11;8.0e-12
FBgn0264373,CR43825,2L,16001785,16002401,+,15999785,16004401,2,16001797;16003460,8.0e-12;2.5e-11
FBgn0031715,tomb,2L,5535861,5536758,-,5533861,5538758,0,,
FBgn0264742,CG44000,2L,5043270,5048365,+,5041270,5050365,1,5045284,8.0e-12
FBgn0031855,CG11221,2L,6742502,6756133,+,6740502,6758133,0,,
FBgn0032225,CG5022,2L,10344442,10347706,+,10342442,10349706,0,,
FBgn0264439,CR43857,2L,7423820,7425932,+,7421820,7427932,0,,
FBgn0031403,CG15387,2L,2225545,2226294,-,2223545,2228294,1,2227761,2.5e-11
FBgn0010100,Acon,2L,21168616,21173017,+,21166616,21175017,0,,
FBgn0027070,CG17322,2L,18826770,18829059,+,18824770,18831059,0,,
FBgn0263583,CR43608,2L,20607207,20607847,-,20605207,20609847,0,,
FBgn0031308,CG4749,2L,1147822,1149449,+,1145822,1151449,0,,
FBgn0032192,CG5731,2L,10207085,10209737,-,10205085,10211737,0,,
FBgn0032867,CG15475,2L,20614618,20615559,+,20612618,20617559,0,,
FBgn0053679,CG33679,2L,15058303,15059120,+,15056303,15061120,0,,
FBgn0032484,kek4,2L,13212335,13215350,-,13210335,13217350,0,,
FBgn0000075,amd,2L,19110159,19114110,+,19108159,19116110,0,,
FBgn0032248,CG5343,2L,10429920,10430918,-,10427920,10432918,0,,
FBgn0031574,CG3964,2L,3862668,3867507,+,3860668,3869507,0,,
